query,top tables,target table,target answer
when did nigeria become a federation of 19 states,Decolonization_B60788C97BB4EB3E,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Nigeria national under-17 football team_D94EC00E02BF06D7,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Crown colony_580F1BF1543864CD,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Who Do You Think You Are? (UK TV series)_13AB5B4248277517,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Law & Order: Special Victims Unit (season 19)_10D9C0D82313156F,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Living Biblically_461BB4E001B79F40,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,110th United States Congress_4D373215ACAC9E6,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Walk the Prank_F274F92A6BCD46C9,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Colonial Nigeria_78D8DC603265BE27,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Federation_5C079097B52D7757,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,103rd United States Congress_B1F83370C4935BED,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Colonial Nigeria_CA18360540C55973,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,iOS version history_BE56B617A7A51EE1,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,110th United States Congress_6D969F1D464B807D,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,112th United States Congress_190843E9EAC9A89B,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,115th United States Congress_B8730CA1D2684669,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,List of The Mick episodes_CBAE94A10E3BEB9,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,103rd United States Congress_34E7115B38AA42EA,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,114th United States Congress_85CEEBC08E1774E0,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Law & Order: Special Victims Unit (season 19)_CE9E9CCA105B6549,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,In the Heat of the Night (TV series)_917CCC454011E762,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Man with a Plan (TV series)_503A04F2BAF91013,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Nigeria at the FIFA World Cup_20F9757E19F3D772,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Secretary-General of the United Nations_B90E6400ACEFCC2C,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,List of Chief Justices of India_BE0070DF9F57EBD,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,List of sovereign states_6D418B45198B2839,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Chief Justice of Ghana_BE0070DF9F57EBD,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,The Durrells_968450A8577F0985,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,111th United States Congress_6042D5C2971AAEF6,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Chief Justice of Sri Lanka_BE0070DF9F57EBD,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Thomas Jefferson_7DF6B213633D7C75,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,List of The Last Man on Earth episodes_9FD646BD70085CB1,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Raven's Home_EB7BA19741712CD9,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,List of Chief Justices of India_F90363CC00B99425,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Chief Justice of Ghana_F90363CC00B99425,States of Nigeria_DFB0D9F689D07338,1976
when did nigeria become a federation of 19 states,Chief Justice of Sri Lanka_F90363CC00B99425,States of Nigeria_DFB0D9F689D07338,1976
