query,top tables,target table,target answer
where did the first battle of marne take place,British Expeditionary Force (World War I)_DBCD602E2C86E6F7,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,First Battle of the Marne_548CA793B2468A8F,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,First Battle of the Marne_140F7BDCEE66C09F,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,Timeline of World War I_71F7D0EC6F81E61C,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,History of the United Kingdom during the First World War_D82E406A8F92D629,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,First Battle of the Marne_D82E406A8F92D629,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,First day on the Somme_5A6416D077256D6F,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,List of My Hero Academia episodes_A5068BD988876C39,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,First Battle of Ypres_465424AB5457C8AB,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,Empire of Japan_D82E406A8F92D629,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,Treaty of Versailles_D82E406A8F92D629,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,Battle of the Somme_5843A10F57F3E233,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
where did the first battle of marne take place,Russian Civil War_D82E406A8F92D629,First Battle of the Marne_140F7BDCEE66C09F,"Marne River near Brasles, east of Paris, France"
