query,top tables,target table,target answer
who has the most pga tour wins without winning a major,List of men's major championships winning golfers_86CD24C7A3FCDAA,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,List of men's major championships winning golfers_12A160401048AA65,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,List of golfers with most LPGA major championship wins_12A160401048AA65,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,List of golfers with most PGA Tour wins_E52E68044B7F1AC3,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,List of men's major championships winning golfers_649EDEA119C9A6F8,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Men's major golf championships_80D869EC8BEDF8F5,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,List of men's major championships winning golfers_D4CCCB61A39BFED2,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Men's major golf championships_E52E68044B7F1AC3,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,PGA Championship_86CD24C7A3FCDAA,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,The Open Championship_80D869EC8BEDF8F5,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Golf course_86CD24C7A3FCDAA,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Masters Tournament_86CD24C7A3FCDAA,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,The Open Championship_12A160401048AA65,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Golf_6334E93556A52005,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Long drive_80D869EC8BEDF8F5,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,United States Golf Association_86CD24C7A3FCDAA,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Solheim Cup_6C19F2F17B7EB30E,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Golf equipment_5F2D696C027E6EEF,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Presidents Cup_5F2D696C027E6EEF,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Presidents Cup_6094996305C39D91,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Senior Open Championship_12A160401048AA65,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,U.S. Senior Open_80D869EC8BEDF8F5,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Official World Golf Ranking_6C19F2F17B7EB30E,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Penalty (golf)_AE26018456F8D06,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Golf at the Summer Olympics_8C221EE7E2ED3FE0,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Long drive_4FC2543DBAD463E5,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Masters Tournament_4FC2543DBAD463E5,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,U.S. Open (golf)_6C19F2F17B7EB30E,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Timeline of golf history (1353–1850)_AE26018456F8D06,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Drive (golf)_E52E68044B7F1AC3,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,World Golf Hall of Fame_E52E68044B7F1AC3,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Golf cart_8C221EE7E2ED3FE0,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Miniature golf_A68330E2AAC58358,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Pitching wedge_8C221EE7E2ED3FE0,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Glossary of golf_8C221EE7E2ED3FE0,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Obsolete golf clubs_8C221EE7E2ED3FE0,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Handicap (golf)_A68330E2AAC58358,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Old Course at St Andrews_8C221EE7E2ED3FE0,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,The Challenge (TV series)_D7F7C0EAFE04C588,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Mark O'Meara_BDC7728F0A6504AB,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Lewis Hamilton_2102CAA62E8BA167,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Tiger Woods_F7118CB1FF20669D,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,The Challenge (TV series)_941BF7E4E71B685C,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,The Challenge (TV series)_661E4B36B6800D75,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Bubba Watson_C6A937A881007705,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Payne Stewart_D9AF0655978FCE02,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Dance Moms (season 7)_CA07403288963C06,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Mountains classification in the Tour de France_E4F9440D2BCB14A2,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
who has the most pga tour wins without winning a major,Celebrity Big Brother (U.S. TV series)_D6BE90A044AB86F9,List of golfers with most PGA Tour wins_AA2BDFFA15DF543D,Harry Cooper
