query,top tables,target table,target answer
when was the last time michigan wolverines was in the final four,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of Prime Ministers of Canada by time in office_E095B5892D37F94,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Miami Hurricanes football_92F6D00DBA382755,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Game seven_95C07BD406A792AE,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Celebrity Big Brother (U.S. TV series)_D6BE90A044AB86F9,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,The Young and the Restless_4D93C2E37B97AC5D,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of people who have lit the Olympic cauldron_DDEAAAE6BDB3DCFB,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Criminal Minds (season 13)_E62A960F1665F915,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Barney Miller_5E51A202EF6F017,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of prisoners with whole-life orders_2AF783B6BB536C22,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Criminal Minds (season 13)_6630EB90AC455263,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Saturday Night Live cast members_E48A4AAC8FACFE6E,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of death row inmates in the United States_F37ACEEBCD0E902A,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Capital punishment by country_384DAF1CD1AEA668,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of The Last of Us characters_9DE317E6EEB2B420,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of The Tudors characters_67B16AECD22224C3,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Kentucky Wildcats men's basketball_6F618018B6DBE393,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of spaceflight-related accidents and incidents_DD3BFF2EACC6A35E,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of French monarchs_6886187C3407C901,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_21BECF1FD3AE4BD9,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Pink Floyd – The Wall_276782AE5E93C023,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,In the Heat of the Night (TV series)_917CCC454011E762,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Deadliest Catch_4F354890FBDFEDFC,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Criminal Minds (season 13)_CF716840FB9B0864,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Consejo Mundial de Lucha Libre_33DD616DA83E93F8,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of school shootings in the United States_7153A3C68424C956,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of Twenty20 International records_37E5E99A3B59D7D1,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of school shootings in the United States_56141B616F6DBF8,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,The Dark Knight (soundtrack)_57B95219CC197E8D,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,United States military seniority_C3BF43EEF73A9B27,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Game seven_60A290BF45171B2F,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,First Family of the United States_D1894B2575FFC91D,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Territorial evolution of the United States_791363EC6FA6417F,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,2018 NFL season_65CA86284C8E589A,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Hell's Kitchen (U.S. season 17)_1502A59FCBA812DF,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Total Drama All-Stars and Pahkitew Island_FC973AAA115D3AB3,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of school shootings in the United States_ED33FE2A157B95FC,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Tiger Stadium (Detroit)_F6F5F2C15FE02B3C,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Last of the Summer Wine (series 21)_256C03C7F6ADDC3E,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Effect of the 2007–08 Writers Guild of America strike on television_11F18C0E7D8E6E65,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Survivor: Heroes vs. Healers vs. Hustlers_EE0ABC9B467FBBA2,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,President of the Quorum of the Twelve Apostles (LDS Church)_D3EC92671FA2D68B,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of Twenty20 International records_B2BA1615E08B9950,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Mickey Horton_4DA9720B96C68A86,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Richmond Football Club_B0E39FD8A9DD4321,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of The Daily Show correspondents_200725CD9E11BBE9,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Dating the Bible_9600059337B39444,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_4D0A6F5D7DDEFE7D,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,College basketball_6558762266AD7C3E,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Ministry of Magic_B20002F87F77C887,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of Itazura na Kiss episodes_49B09F54D1C0C4,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Law & Order: Special Victims Unit (season 19)_10D9C0D82313156F,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Declarations of war by Great Britain and the United Kingdom_E1FA9E2AEC6312BA,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of school shootings in the United States_7926913AF7B37F1C,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Six Flags_87E7A4347DFBB27D,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of wealthiest historical figures_E43052D9EAFD9080,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Michigan's Adventure_F50122FA8070D069,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Post-war immigration to Australia_3C4FDE0E3C5A31DB,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,2017 NFL season_6E751DCE08900D76,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,Kevin Pietersen_776B59EB0EF6619,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of WWE Champions_4F98601D3796375,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of Prime Ministers of Sri Lanka_EFD4020A6767D50D,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,In the Heat of the Night (TV series)_3DCAD1C90F3FAFE7,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,2018 NFL season_141D69AF0ACF67B7,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_2656C5D1A7359106,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_5EB8D07C2E865B52,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_6BE4A797C3B2EC3E,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_71F66C6F2CD67798,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_80FE9A167F112078,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,List of One Day International cricket records_AAEE370EBC28D9EC,Michigan Wolverines men's basketball_A55730162C02169,2018
when was the last time michigan wolverines was in the final four,World number 1 ranked male tennis players_4CE73923783AAF2B,Michigan Wolverines men's basketball_A55730162C02169,2018
