query,top tables,target table,target answer
who won the most recent season of face off,Art Ross Trophy_F58AFA9DF2DBB175,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of National Football League rushing champions_F4249BAEE33CADEF,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Walter Payton NFL Man of the Year Award_104161917427AF0,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Game seven_95C07BD406A792AE,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,NBA Finals_9A26CB9E20EEA33E,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Total Drama Action_464969802FA65740,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of The Smurfs characters_6D67062C6B05D23C,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Family Guy cast members_8D2F7C43837072EE,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Formula One driver records_E28D3919DF84E7DD,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Total Drama Island_7502144965686ABC,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,AFC East_75AB539915664FEC,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,AFC East_A94CF183BDCF7C08,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Suncorp Super Netball_BB6D1BEFB3E9B598,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Ye Hai Mohabbatein_C8F87076E8704D4B,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Celebrity Big Brother (U.S. TV series)_D6BE90A044AB86F9,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,BBC Sports Personality of the Year_ECCC5462EC0C2A5F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Ink Master (season 10)_AB7A63A3229E7272,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Women's National Basketball Association_331AFB73CB8DF219,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Total Drama Island_F286CD139F9A60B9,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Women's National Basketball Association_49D040F358CE3EA4,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Melissa George_78C14D456F4464BF,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Max Martin_EF6E2A03BEC3BF31,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Total Drama World Tour_360F270B1FEF62FB,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Game seven_2BED6E926A0E5547,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of The Smurfs characters_F2E2C70EA212F0EC,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Associated Press NFL Coach of the Year Award_8A8680B94C4DCA97,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Batman Family adversaries_E63B12AE1305B56B,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Hart Memorial Trophy_9A60044FB23F1A80,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,The Challenge (TV series)_941BF7E4E71B685C,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,The Amazing World of Gumball (season 1)_8C0D70D1FE6582C4,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Lucifer episodes_B931C2845BF4B0AC,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Major League Baseball Most Valuable Player Award_185A88D5604EF182,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,"Pakistani general election, 2013_4B6C897346C26CC9",Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of K.C. Undercover episodes_876E4D6A5DECA078,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Survivor: Heroes v. Healers v. Hustlers_DBBC33A134C2937D,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Cloudy with a Chance of Meatballs (TV series)_46957945CA7D1F01,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Major League Baseball Most Valuable Player Award_61EDE6EC4039D285,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of K.C. Undercover episodes_50ACC2E152A21A8,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Face Off (season 11)_8A4289039BE19960,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Grimm (season 2)_11CBB8A40164B788,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,National Rugby League_CDF70A1C4E97DF96,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Baltimore Orioles no-hitters_E93E9755E2C58562,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Tom Brady_191E3B5104CBB4C,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Naismith College Player of the Year_78B5A0364461860E,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Jane the Virgin (season 4)_12253B6DA39B1F8D,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Grimm (season 4)_9371F38FCA1A4B1F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Grimm (season 6)_9371F38FCA1A4B1F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Atlantic Coast Conference Men's Basketball Player of the Year_5BB25E304A13210B,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Buffalo Bills starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Carolina Panthers starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Jacksonville Jaguars starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Minnesota Vikings starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Philadelphia Eagles starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Pittsburgh Steelers starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Seattle Seahawks starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Tom Brady_4674E76342C0A296,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Green Bay Packers starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of Kansas City Chiefs starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of New Orleans Saints starting quarterbacks_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Major League Baseball Rookie of the Year Award_2EA3D0D418E1FE97,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Major League Baseball Rookie of the Year Award_7594ED90B4D4EBBE,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Case Keenum_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Drew Brees_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Eli Manning_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Matthew Stafford_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Nick Foles_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Russell Wilson_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Major League Baseball Rookie of the Year Award_C0E9EBD434C2B07,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Carolyn Jones_B8D7CCDA429B37CE,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Matt Ryan (American football)_45F1B89202DCFE2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Game seven_60A290BF45171B2F,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,The Real Housewives of Atlanta (season 10)_3F81EFBD702C1079,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Expedition Unknown_C82D6C335B8C01CC,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Chicago Med (season 3)_CCC2F5C9B12A8345,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,American game show winnings records_392D61A6BE5E593D,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Mickey Horton_4DA9720B96C68A86,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Breaking Bad_43F1FDBB0CCC9CE3,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,National Football League Coach of the Year Award_D470563A4C6C60F3,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Grey's Anatomy (season 14)_565D98E30C7FA854,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Eliza Dushku_858B9985ABC89A04,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Grey's Anatomy (season 14)_8C5B8C572833059,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Persona 5: The Animation_4D5F16F5CD2E20A0,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,The Challenge (TV series)_661E4B36B6800D75,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Michael McDonald (comedian)_3712C653290E8288,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,The Shannara Chronicles_2BD7793D4FE165E8,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Keeping Up with the Kardashians (season 14)_21386FB64A7D052D,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Agents of S.H.I.E.L.D._E380C8252C52B0AB,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,The Real Housewives of Orange County (season 12)_F2BAA8E2E63F7849,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Public holidays in the United States_192B0636ABF8317E,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,List of The Killing episodes_82E3C472B0DC0500,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Doctor Who (series 1)_7D64F55713A3A165,Face Off (TV series)_63856780926183E,Andrew Freeman
who won the most recent season of face off,Consejo Mundial de Lucha Libre_33DD616DA83E93F8,Face Off (TV series)_63856780926183E,Andrew Freeman
