query,top tables,target table,target answer
what type of battery is in a wii remote,Wii Remote_85406F3D1F657903,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii Remote_12B02876AB2E8597,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii MotionPlus_A515FA0DB306399F,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,History of Nintendo_3708147D0AACDD8B,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii Remote_E62193A2A39A4B8E,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii Remote_4838AA3DFE7C4AFD,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Indian Space Research Organisation_5AF22809EEC73AF7,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii MotionPlus_4D566E08C5EDF81F,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Nintendo_3708147D0AACDD8B,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Nintendo Switch_3708147D0AACDD8B,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,New Nintendo 3DS_3708147D0AACDD8B,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Game & Watch_375D8AB999843901,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Nintendo DS Lite_375D8AB999843901,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Super Nintendo Entertainment System_3708147D0AACDD8B,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Game Boy Advance SP_90DD3B64991EDB09,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,New Nintendo 2DS XL_375D8AB999843901,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Nintendo video game consoles_375D8AB999843901,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii MotionPlus_EA072C8D490981DB,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Game Boy Advance_4D566E08C5EDF81F,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Game Boy Color_4D566E08C5EDF81F,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Nintendo Entertainment System_4D566E08C5EDF81F,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Participant observation_C4C23881F20E6B42,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Nintendo_E88E7530D7E25470,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii Remote_A23487B1D1A06A1E,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii launch_767C70F65F07491D,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii MotionPlus_B5039A70C2D7EE5F,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Bat Out of Hell_915DA7644A658460,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Lion_5AC847A20B8DB333,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Bat Out of Hell_C2433406585C6DD6,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Canon EOS 7D Mark II_EEB8D4A329D4EFA2,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Good Vibrations_71DADAFA128A4E1C,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,"List of Nicky, Ricky, Dicky & Dawn episodes_3D80B4C321E84ECD",Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Nintendo Switch_57B9A9B743CE38CE,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Indian Space Research Organisation_2181C5E3BACB1A2A,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Land of Make Believe (amusement park)_F3C20DAADEC82568,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,List of Fitbit products_1D195FAAB63A9CF2,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,iOS version history_8B1BC73E190CA8E1,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,What the World Needs Now Is Love_AFCD5F994CD14379,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,BuzzFeed Unsolved_719D5C2E1DE26661,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Indian Space Research Organisation_FC39B648173B4052,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,French Foreign Legion_7F34761CDC82085D,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Hyper-V_C03407953AE4FCC5,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Apple TV_DD48FC826A1DD360,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Energy conversion efficiency_F6769C383DAA3CEC,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Canon EOS 5D Mark II_713EBD0C18B221DA,Wii Remote_85406F3D1F657903,2 × AA Battery
what type of battery is in a wii remote,Wii Remote_80719E12F916DE29,Wii Remote_85406F3D1F657903,2 × AA Battery
