query,top tables,target table,target answer
when did the last earthquake occur in india,List of historical tsunamis_A7F4A899354803FE,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Dual process theory_D32753740F3FFD7C,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,List of historical tsunamis_8C94C64270AB499D,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,When You Walk in the Room_389CE586367DD1C1,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,List of historical tsunamis_4BBCFE7C7EBE651A,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,List of historical tsunamis_BC7D67B8EC3054FF,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,When I Fall in Love_5B6475D040736004,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,The Dance (song)_4DE0D0F251E5AC1E,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,2004 Indian Ocean earthquake and tsunami_B1035C0C1B46259D,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Hospital-acquired infection_371AF301FC190495,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Typhoons in the Philippines_D5475E727FE4D280,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Cerebral shunt_98D17476A61D4A58,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,2004 Indian Ocean earthquake and tsunami_78C9F251D44030F0,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,List of historical tsunamis_4465217E6E2DED2A,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,List of Twenty20 International records_20A89233D0D2B1BD,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,IP Multimedia Subsystem_620253B6A20AC6CD,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,"Solar eclipse of February 26, 1979_3DC14F5FA589CDDC",List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,2017 Central Mexico earthquake_9C6D24B1C3F971E5,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Captain Mainwaring_1E66FDCB46A4A47D,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Lion_45C4CEB2958948C4,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Dad's Army_C710794EA0E91F9C,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,List of Dad's Army characters_1E66FDCB46A4A47D,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Dad's Army (2016 film)_C710794EA0E91F9C,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,2011 Tōhoku earthquake and tsunami_FD72774ED1D20D45,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,He Didn't Have to Be_3C21E7C9DB05CB28,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,B vitamins_96ABE15DAADAA10C,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Take That_7721675AF90CA9CC,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Down a Dark Hall_65A31FA98D36970B,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,When I Fall in Love_C659BA0D8E4D0F15,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Freedom! '90_ED82C48AB4B8C379,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,I Know What You Did Last Summer (song)_96C8D7CD5513A0C0,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Twin_3091CC477BFCDDBF,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Mr. Bojangles (song)_ED82C48AB4B8C379,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Angels (Robbie Williams song)_ED82C48AB4B8C379,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,This Is Us (season 2)_E5717A0700AA4A53,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Lists of earthquakes_A2FFF4897C4DCE58,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,Ford Expedition_32F8E9CBB4240734,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,When I Get Where I'm Going_8CE8D1F88ED97D06,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,"Solar eclipse of August 21, 2017_287FCC3435269E47",List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,"You're the First, the Last, My Everything_BE1B04C46CE1E66A",List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
when did the last earthquake occur in india,(Last Night) I Didn't Get to Sleep at All_62EE09D7EF70CCAD,List of earthquakes in India_9E957A8A2A42EC76,2017-01-03
