query,top tables,target table,target answer
who was the most recently appointed supreme court justice,Dipak Misra_58491C139EFF8E5,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Massachusetts Supreme Judicial Court_65BA3B08B5628881,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Eastern Caribbean Supreme Court_F4CEBAAB06A600D7,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,President of India_EDD3E187DB41F08B,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,List of heads of state of Mexico_57FAB86C43822466,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Massachusetts Supreme Judicial Court_A96865ABD64FD5D8,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,President of South Africa_42808F37D79C70D1,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Associate Justice of the Supreme Court of the United States_173BED2FF068446A,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Chief Justice of the United States_F66463D1B4E9228E,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,List of heads of state of Mexico_4994231605FB8857,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Demographics of the Supreme Court of the United States_D818DBC2F2B25919,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Chief Justice of the United States_7D3A6BFA786B6306,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Chief Justice of the United States_4381D45B97BF0FAC,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,High Court of Australia_5CE18446D2818828,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Chief Justice of the United States_2CDDE94E558391D0,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Chief Justice of the United States_7B9D9449523EE39D,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Demographics of the Supreme Court of the United States_7496FBC5E1023B0,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Demographics of the Supreme Court of the United States_25BF0C4EA85CA268,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,History of the Supreme Court of the United States_173BED2FF068446A,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Procedures of the Supreme Court of the United States_25BF0C4EA85CA268,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,Supreme Court of the United States_F66463D1B4E9228E,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
who was the most recently appointed supreme court justice,List of nominations to the Supreme Court of the United States_F66463D1B4E9228E,List of Justices of the Supreme Court of the United States_11A52D4BE62CF4CD,Neil Gorsuch
