query,top tables,target table,target answer
where is comic con held in san diego,My Little Pony: Friendship Is Magic_9533A8CDFAC35820,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Michelle Rodriguez_7DC4B76BF4581865,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Colman Domingo_3293E749FF3E132,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Nathan Parsons_979D522F7EC0ECCA,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Rory McCann_18E362216E09B1C7,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Frank Dillane_5FD3CE8D7158248D,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Kurtwood Smith_BA1F916049414B12,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,San Diego Comic-Con_565CB25BEBF25055,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Gwendoline Christie_4771DBFD04DB1451,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Colin Ford_631C0B95E9675EF,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Frank Dillane_2FC9B7882D28311D,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Billy West_F4895A53A7B7DBF7,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,H. Jon Benjamin_14961143F3C222FF,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Henry Cavill_3AB17EC4B4F3B5B6,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
where is comic con held in san diego,Gwendoline Christie_3632F1AC983F91E8,San Diego Comic-Con_565CB25BEBF25055,San Diego Convention Center
