query,top tables,target table,target answer
when does scorpion season 4 episode 13 air,List of Supergirl episodes_53737D541A1A2EDD,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,The Voice (U.S. season 13)_23B0197D2BD15901,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Scorpion episodes_9856FAE1EE6ABF4C,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Scorpion episodes_A1221F891F68B3A4,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Scorpion episodes_104350CB2780AF19,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Supergirl episodes_2EA7DE11C91CFBAF,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Scorpion episodes_AACA7C3F490F9A43,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Teen Wolf episodes_D197B1B81B515588,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Geordie Shore (series 17)_A39A89136F1F09AE,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of American Crime episodes_BE7CCAB3B4DD980D,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of The Proud Family episodes_723C3E93A16E27F5,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Hounded (The Walking Dead)_B8E67A4A6783871F,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,True Blood (season 1)_F334F2B12546A56F,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Wanted (2016 Australian TV series)_281E3724C303BBFE,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Alone (TV series)_AB16A0400D955589,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,The Voice (U.S. season 13)_F4DCDA069D2AD034,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Love & Hip Hop: Atlanta (season 7)_A7C14BC29BFF6FB7,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,SpongeBob SquarePants (season 11)_EAF8635876F58035,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Pound Puppies (2010 TV series)_CBC7F28ED01241B,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of American Crime episodes_1E462451CC327D1C,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Pretty Little Liars (season 1)_900290AC7243616E,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Scott Porter_D1CFAEE8B993C762,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Family Guy (season 16)_AED10DB70CE5BD1E,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Saturday Night Live cast members_E48A4AAC8FACFE6E,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Full Throttle Saloon_BA43706B17958BF7,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Supernatural (season 13)_79E2174AD736651E,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,A Rickle in Time_35A35CB5727185B1,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Supergirl episodes_7C5C2331B615AE57,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Garden Party (The Office)_1843DF66203A518A,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Arrow episodes_FF5651F7CC9B904C,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Master P_A566086AC7174C90,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,America's Got Talent (season 13)_3D547F17D0BFD6E8,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Love & Hip Hop: Atlanta (season 7)_1C2B82D599953DCF,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Modern Family (season 7)_6FA9231F2377A911,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,8 Out of 10 Cats Does Countdown_3C5B44C6672669CA,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,List of Arrow episodes_ED4D5D9BAE93F234,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Penn & Teller: Fool Us_E0504CD4C0D9FF49,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
when does scorpion season 4 episode 13 air,Modern Family (season 7)_BB91E94E93EEF8DA,List of Scorpion episodes_9856FAE1EE6ABF4C,"January 15, 2018"
