query,top tables,target table,target answer
how much did it cost to produce titanic the movie,I Didn't Do It (TV series)_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Super Bowl LII_26B85CF483F2D335,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Bunk'd_86800DD99E350D8B,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Cory in the House_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Raven's Home_86800DD99E350D8B,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Hannah Montana: The Movie_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,The Suite Life on Deck_86F6F25579FF9B74,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Bizaardvark_8117B493F7EA6B79,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Liv and Maddie_86F6F25579FF9B74,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Hannah Montana_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Dog with a Blog_86F6F25579FF9B74,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Wizards of Waverly Place_86F6F25579FF9B74,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Good Luck Charlie_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Mighty Med_9C7D0C069ADA0F78,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,The Suite Life of Zack & Cody_86F6F25579FF9B74,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,K.C. Undercover_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of Kickin' It episodes_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Sonny with a Chance_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Marketing mix_CAC6E7ADB3753093,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Lab Rats: Elite Force_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of K.C. Undercover episodes_591C1F7267D73AA1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of Mighty Med characters_9C7D0C069ADA0F78,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of Liv and Maddie episodes_8117B493F7EA6B79,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Fireworks_848999D17EC58A8B,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of The Last Man on Earth episodes_9FD646BD70085CB1,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Sarah Chalke_39DF86BF32C67BA4,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of Overlord episodes_F8646C38CEC46945,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,History of penicillin_F3E364684C8F2C89,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Sarah Chalke_5843998A5576979E,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of Itazura na Kiss episodes_49B09F54D1C0C4,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,I Love How You Love Me_BFB728332836606A,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Hannah Montana_7614A445E9F9D869,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,How Will I Know_C747BDFA4F503112,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Going in Circles_4A53637D5E540792,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,In the Ghetto_724D775F0D0A84AC,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,"You're the First, the Last, My Everything_BE1B04C46CE1E66A",Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Just the Way You Are (Billy Joel song)_724D775F0D0A84AC,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,"Can't Get Enough of Your Love, Babe_E300A70AC3D51D45",Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Anthony Bourdain: Parts Unknown_548CA42D1863A5FA,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,The Closer I Get to You_DB702AA9B035BCE9,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,It's the End of the World_BC1EBBA748DB6F76,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Love the One You're With_DB702AA9B035BCE9,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,If This World Were Mine_DB702AA9B035BCE9,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,The Best Things in Life Are Free_DB702AA9B035BCE9,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Endless Love (song)_DB702AA9B035BCE9,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Song Beneath the Song_116DF26A41A41A1F,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of Liv and Maddie episodes_958FF3E6B4DBBBC5,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Brooklyn Nine-Nine (season 5)_FB57ED734EEB6824,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,70th Academy Awards_E605E463984E3DB6,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Didn't We Almost Have It All_992F33B736994650,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Until You Come Back to Me (That's What I'm Gonna Do)_DB702AA9B035BCE9,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Switched at Birth (season 1)_2B6926B43F0A146D,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of The Next Step episodes_5A5DF216F20D88DE,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of The Melancholy of Haruhi Suzumiya episodes_46261B6B5EE2E8FC,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Song Beneath the Song_9BA857CF60428D4A,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,List of Mako: Island of Secrets episodes_E536268F3AFB32C2,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Grey's Anatomy (season 12)_F1094E98152484A3,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Grey's Anatomy (season 14)_F1094E98152484A3,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Grey's Anatomy (season 2)_F1094E98152484A3,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Grey's Anatomy (season 7)_F1094E98152484A3,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
how much did it cost to produce titanic the movie,Grey's Anatomy (season 9)_F1094E98152484A3,Titanic (1997 film)_AE8A95B0E0B65BC6,$200 million
