query,top tables,target table,target answer
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2 (soundtrack)_1885800E22C3A536,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2 (soundtrack)_9E25035AB7280237,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2 (soundtrack)_BD66E0C2659EFDDF,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_9E25035AB7280237,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2 (soundtrack)_9859607C09CC8632,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_D76222DC069BF66B,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2 (soundtrack)_F9B7BA200E5BEDAC,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_E485184DDBF6A9D5,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_85654A545FAD39B5,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_333146C5958FF0C1,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_5202E8EF4EA948FA,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_110575D92176D3DE,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_9FE08D2125FA57B2,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_DC19D0F59DD29BB6,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy Vol. 2_7425BC9A3FD4CA2A,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy (soundtrack)_1BC83630885E626C,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy – Mission: Breakout!_AF793279053450E3,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
when did guardians of the galaxy vol 2 come out,Guardians of the Galaxy (film)_A00AE9F34D3A8577,Guardians of the Galaxy Vol. 2_244A79CFC28CE793,"May 5, 2017"
