query,top tables,target table,target answer
where are the next summer olympics being played,Rick and Morty (season 3)_35F0210DB9B4FE06,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Rick and Morty (season 3)_7BD37D85DBB62616,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Rick and Morty (season 3)_B93FDA3B5829A191,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Olympic Hymn_F558F843B3A5787,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,The Dark Knight Rises (soundtrack)_FCBBF4C1B49EAF9D,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Salt Lake City Stars_EBC27D8F4FDB29A8,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,1744 English cricket season_87F3A2B41DBF0B9F,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Cost of the Olympic Games_DD34F89992D49C6A,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Cost of the Olympic Games_3EE09B8A57ABCD9B,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Football at the 2016 Summer Olympics – Women's tournament_9D816A428405F6A,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Land of Make Believe (amusement park)_F3C20DAADEC82568,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Basketball_B4B4264A6C7F3C50,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,List of forms of government_1F48177B76E6E545,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,History of rugby union_FAC9771E9B1CA189,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,List of The Next Step episodes_5A5DF216F20D88DE,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,List of The Melancholy of Haruhi Suzumiya episodes_8299E3BDE25EB5C2,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
where are the next summer olympics being played,Pirates of the Caribbean: The Curse of the Black Pearl (soundtrack)_D7CE04B4ABE15EDC,2020 Summer Olympics_CA9C6016B63375BE,"Tokyo, Japan"
