query,top tables,target table,target answer
what is the pink character on sesame street,List of Sesame Street Muppets_E940214C15B8DEEB,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,List of narrative techniques_E03553BB4C5C884,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Sesame Street in the UK_B05EA6F6880E1E67,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,List of Sesame Street Muppets_827FAC12153F373,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Sesame Street characters_E80332DD7AA5583B,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Grover_A22ED2E3257F0538,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,History of Sesame Street_AD4773603106B326,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Sesame Street_AD4773603106B326,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,The Adventures of Elmo in Grouchland_AD4773603106B326,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Joey Mazzarino_BB44B7622B12E80F,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Count von Count_BB44B7622B12E80F,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Kevin Clash_59BE0DB41F32E3B,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Sesame Street_E2EFA11354BD1DEB,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Sesame Street_1DCB15D2EAFE5F48,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,The Smurfs (TV series)_1DCB15D2EAFE5F48,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Captain Kangaroo_1DCB15D2EAFE5F48,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Schoolhouse Rock!_1DCB15D2EAFE5F48,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,The Detour (TV series)_7DBADDD72465642,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Macy's Thanksgiving Day Parade_556F9271770FEF75,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,List of Sesame Street Muppets_6C94F6F4E4897767,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Zoe (Sesame Street)_E38DB54422C13752,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Sesame Street characters_6C94F6F4E4897767,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Macy's Thanksgiving Day Parade_CBDFA18223F25F5A,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Sesame Street_6C94F6F4E4897767,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Kermit the Frog_C5B9998E2A3BD7D0,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Oscar the Grouch_E38DB54422C13752,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Slimey the Worm_E38DB54422C13752,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Grover_C5B9998E2A3BD7D0,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Mr. Noodle_C5B9998E2A3BD7D0,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Abby Cadabby_E38DB54422C13752,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Bert and Ernie_E38DB54422C13752,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Count von Count_6C94F6F4E4897767,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Pink Floyd – The Wall_276782AE5E93C023,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Mama's Family_6CBB1C3966C84E95,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Zoe (Sesame Street)_9E0DF3C45DC56602,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Grover_CEC8D61F766F3F87,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,List of Sesame Street Muppets_307A274EE2B8DD82,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Dear Mr. President (Pink song)_5BA4B73FE388B6B,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,The Adventures of Elmo in Grouchland_E0A97442FC8B5FDB,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Feist (singer)_CF1A74AF30E02342,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
what is the pink character on sesame street,Miracle on 34th Street (1994 film)_7E7837B0F739944E,List of Sesame Street Muppets_E940214C15B8DEEB,Deena
