query,top tables,target table,target answer
who was the last canadian hockey team to win the cup,Ice hockey by country_E1F2C8B600A9BABA,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Game seven_95C07BD406A792AE,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Ice hockey by country_DD85100B231F1A51,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of people who have lit the Olympic cauldron_DDEAAAE6BDB3DCFB,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Ice hockey by country_84598A362F957A3B,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Ice hockey by country_A85EF91EB7290808,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of One Day International cricket records_21BECF1FD3AE4BD9,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Ice hockey by country_51EFB9EB88D9CB2A,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Ice hockey at the Olympic Games_20A28771F45F2F28,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of Cars characters_EB82659464AAE59,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,National Hockey League_5FD5FEA3DF820DA6,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Game seven_2BED6E926A0E5547,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,RTÉ Sports Person of the Year_FE12A263D509B0DF,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Game seven_60A290BF45171B2F,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Celebrity Big Brother (U.S. TV series)_D6BE90A044AB86F9,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,1967 Stanley Cup Finals_7C48C74F2BC0EECA,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,1967 Stanley Cup Finals_9D1425EE71D2E58A,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of Cars characters_4C87046AE77FDDD7,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,1967 Stanley Cup Finals_AB0FDD3449443500,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Joey Logano_F8898799F43DB58D,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,WWE_9CB0442D862BD38B,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Sports in Canada_DBD1E6DFAD008DF,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Money in the Bank ladder match_9A04F142061E639D,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Survivor: Heroes vs. Healers vs. Hustlers_EE0ABC9B467FBBA2,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Canada at the Olympics_D8D656B987F4ABE6,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Canada at the Winter Olympics_D8D656B987F4ABE6,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Consejo Mundial de Lucha Libre_2905B023EBED60DD,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Canada at the Pan American Games_D8D656B987F4ABE6,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2017 Stanley Cup Finals_F59030B3DCD2C18,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Hell's Kitchen (U.S. season 17)_1502A59FCBA812DF,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Walk-off home run_A1C784EA36999F81,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Big Brother 17 (U.S.)_45FBB5809B9479B4,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2017 Stanley Cup Finals_1CA155AF65E67CAD,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,1967 Stanley Cup Finals_2BBDC3C1A9156743,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2017 Stanley Cup Finals_2BBDC3C1A9156743,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,American game show winnings records_392D61A6BE5E593D,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Dance Moms (season 7)_CA07403288963C06,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,1967 Stanley Cup Finals_97923ED88B5187C9,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Kevin Harvick_B9097E1C2A61A6FE,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Dale Earnhardt Jr._6FC9736C6F7E71A7,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of Twenty20 International records_B2BA1615E08B9950,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2016 Stanley Cup Finals_E2F17DD4B3A0643,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2017 National Hockey League All-Star Game_97923ED88B5187C9,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2018 National Hockey League All-Star Game_97923ED88B5187C9,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Miracle (2004 film)_F940E343EC855C4E,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Quantico (season 2)_2D9A910FDAF74F69,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2016 Stanley Cup Finals_A546BB20A9FC009,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,William Byron (racing driver)_B60C0F52458E1052,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of One Day International cricket records_968050EBE011A69B,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Brad Keselowski_7DF201691A4A16A8,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Tony Stewart_9CEA3A894734D876,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Survivor: Heroes v. Healers v. Hustlers_DBBC33A134C2937D,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Greg Biffle_7F51F85659C67406,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Sports in Canada_D8D656B987F4ABE6,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Aric Almirola_5A4B76100DF512D5,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,SEAL Team (TV series)_67DC0AD602C80A47,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of Cold Justice episodes_6F89D611DF9ABB37,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2018 NFL season_141D69AF0ACF67B7,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of teams to overcome 3–1 series deficits_C01E3C23C404CCE9,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,SEAL Team (TV series)_C86A3F1A2FE0702D,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Last Chance U_A8C77136C530988A,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,2018 NFL season_65CA86284C8E589A,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,English football clubs in international competitions_3932DE6BD6C0A65C,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Game seven_855055716E63740B,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Young Sheldon_DF8E7DC444239BEF,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Money in the Bank ladder match_7984B8973866CE1A,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Money in the Bank ladder match_917B93F66056FED1,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Second Boer War_FE7CC3E744CC417B,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Money in the Bank ladder match_9DA838C9327B1A6A,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Bull (2016 TV series)_DC206EAE9750F41F,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Denny Hamlin_46152177A999FE84,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Seattle Mariners_DE2B02834E4AA5A4,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of The Last of Us characters_9DE317E6EEB2B420,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,National Hockey League All-Star Game_D024C6307A3D0443,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,SEAL Team (TV series)_FB0AB0E87D0247BC,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Money in the Bank ladder match_9D2546F1B935864A,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of Arrow episodes_5E4A82F4871AC129,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of Henry Danger episodes_282B07B893D0EF30,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,List of Arrow episodes_96AADF43243AF982,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
who was the last canadian hockey team to win the cup,Total Drama Action_464969802FA65740,List of Stanley Cup champions_B04C7758A4C86E28,Montreal Canadiens
