query,top tables,target table,target answer
when was the emancipation proclamation signed into law,Legality of cannabis by U.S. jurisdiction_9D3CBB3BC1AFB8A6,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Proclamation No. 216_54649883576421A8,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Hundred Days_787F788800D97AD,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,List of national legal systems_CE50A09055E45301,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Proclamation No. 1081_F21DA7FE637A2BF8,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Emancipation Proclamation_9A817965303CBA4,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Emancipation Proclamation_646936AEF22EFC83,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,List of former sovereign states_7FDF475A6BB8C67E,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Capital punishment by country_384DAF1CD1AEA668,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Anaconda Plan_F0EB060AC9F8B9A,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Union blockade_F0EB060AC9F8B9A,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,American Civil War_F0EB060AC9F8B9A,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Battle of Antietam_F0EB060AC9F8B9A,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Anaconda Plan_C3A7360663C6366B,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Issues of the American Civil War_C3A7360663C6366B,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Battle of Appomattox Court House_F0EB060AC9F8B9A,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Battle of Gettysburg_C3A7360663C6366B,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Copperhead (politics)_F0EB060AC9F8B9A,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Second Battle of Bull Run_F0EB060AC9F8B9A,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Battle of Cold Harbor_C3A7360663C6366B,Emancipation Proclamation_9A817965303CBA4,22 September 1862
when was the emancipation proclamation signed into law,Battle of Fort Sumter_C3A7360663C6366B,Emancipation Proclamation_9A817965303CBA4,22 September 1862
