query,top tables,target table,target answer
how many episodes are there of the jersey shore family vacation,List of Jersey Shore episodes_6CF57EF2C1C3EBAF,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore: Family Vacation_7CE3E662DF3E3843,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore: Family Vacation_EB776888C6F1D53C,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore: Family Vacation_86DAF3321176E1FF,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore: Family Vacation_6E568F2CAED4AB07,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore (TV series)_42C2D682A67B4015,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore (TV series)_60CF4DB88FD64DDA,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Vinny Guadagnino_8A958DE90569C717,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Effect of the 2007–08 Writers Guild of America strike on television_A002988BA0D9A5EF,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore: Family Vacation_2E31FB3F58741D58,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Modern Family (season 9)_7C526F078F9B1773,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,List of minimum annual leave by country_F92297DA01945255,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore (TV series)_F2894D4263A24283,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,How the Grinch Stole Christmas!_9F902BE22D49F6C8,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,I Love How You Love Me_BFB728332836606A,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,How the Grinch Stole Christmas!_90D029D67BF3F1A9,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Dr. Seuss_ECDBC67D9D6C6B9F,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Grinch_9F902BE22D49F6C8,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Whoville_C7646DC2580C373C,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Jersey Shore (TV series)_514F5BF0CFBB31F3,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,How the Grinch Stole Christmas! (TV special)_9F902BE22D49F6C8,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,How the Grinch Stole Christmas! (TV special)_C7646DC2580C373C,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,How the Grinch Stole Christmas (2000 film)_90D029D67BF3F1A9,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Dr. Seuss bibliography_C7646DC2580C373C,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,The Grinch (film)_2653831050C55EFC,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,The Lorax_90D029D67BF3F1A9,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Thidwick the Big-Hearted Moose_C7646DC2580C373C,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
how many episodes are there of the jersey shore family vacation,Green Eggs and Ham_C7646DC2580C373C,Jersey Shore: Family Vacation_7CE3E662DF3E3843,14
