query,top tables,target table,target answer
when was the last time cleveland browns went to the playoffs,Game seven_95C07BD406A792AE,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Captain Mainwaring_1E66FDCB46A4A47D,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Dad's Army_C710794EA0E91F9C,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,List of Dad's Army characters_1E66FDCB46A4A47D,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Dad's Army (2016 film)_C710794EA0E91F9C,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Mickey Horton_4DA9720B96C68A86,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Cleveland Browns_B06046B21EC43D59,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Seattle Mariners_DE2B02834E4AA5A4,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,History of the National Football League championship_69FA2712515511EB,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,History of the National Football League_2F37EBC1B07943E4,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,List of death row inmates in the United States_F37ACEEBCD0E902A,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Cleveland Browns_E34F59579C67FEE9,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,2017 NFL season_6E751DCE08900D76,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Cleveland Browns_2F37EBC1B07943E4,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,History of the National Football League_862F8D46F469E3FD,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,History of the National Football League championship_862F8D46F469E3FD,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Seattle Seahawks_326F62879BB2C07E,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,History of the National Football League in Los Angeles_862F8D46F469E3FD,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Los Angeles Chargers_326F62879BB2C07E,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,New England Patriots_326F62879BB2C07E,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,New York Giants_326F62879BB2C07E,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Arizona Cardinals_1CB8DAF3747D974F,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,Philadelphia Eagles_6577054ABEB2A169,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,List of NFL franchise post-season droughts_326F62879BB2C07E,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,List of NFL franchise post-season streaks_326F62879BB2C07E,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,San Francisco 49ers_6577054ABEB2A169,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,2017 NFL season_17E399B271A2FEAA,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
when was the last time cleveland browns went to the playoffs,List of Super Bowl champions_6577054ABEB2A169,List of NFL franchise post-season droughts_29FC51D8F54320DB,2002
