query,top tables,target table,target answer
fear the walking dead how many episodes season 3,Fear the Walking Dead (season 3)_B13800C670739948,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Fear the Walking Dead (season 3)_485FF2112E74D3FB,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,List of Fear the Walking Dead episodes_3DC2456E08D84C24,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Fear the Walking Dead (season 4)_3AF0437569A4BD55,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (season 3)_6753965789617262,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Fear the Walking Dead_431AE66899B3FE38,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Fear the Walking Dead (season 4)_6BEDADBD6F8F41A6,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (season 1)_6753965789617262,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (season 8)_6753965789617262,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (season 4)_3A3B1330A8258331,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (season 7)_3A3B1330A8258331,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (season 1)_7F9C2C717AB71253,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (season 2)_F34C0A56F8524E9D,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,T-Dog (The Walking Dead)_E18699C1CF9094B2,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,List of The Walking Dead episodes_6753965789617262,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Ezekiel (The Walking Dead)_4541A164959F6053,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (video game)_871114ED1329326,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Shane Walsh (The Walking Dead)_4541A164959F6053,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Michonne_E18699C1CF9094B2,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Walking Dead (video game series)_6753965789617262,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Tara Chambler_E18699C1CF9094B2,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,The Governor (The Walking Dead)_431AE66899B3FE38,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Morgan Jones (The Walking Dead)_431AE66899B3FE38,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Negan_3DC2456E08D84C24,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Lilly (The Walking Dead)_485FF2112E74D3FB,Fear the Walking Dead (season 3)_B13800C670739948,16
fear the walking dead how many episodes season 3,Daryl Dixon_3DC2456E08D84C24,Fear the Walking Dead (season 3)_B13800C670739948,16
