query,top tables,target table,target answer
who did penn state lose to in 2017,Last Chance U_A8C77136C530988A,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Michigan–Michigan State football rivalry_5B05D3462186503C,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,When You Walk in the Room_389CE586367DD1C1,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,When a Man Falls in Love_90848D23A6A14BB4,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,The Emperor: Owner of the Mask_B4915F9151CFC17F,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,I'm Not a Robot_21060084420AEC92,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Rose Bowl Game_F5CCA534E025A8E6,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,He Didn't Have to Be_2A3B54B80432061A,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Penn State Nittany Lions football_4BE1D933781B19A3,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Paris Agreement_17684FA220EA4BD5,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Suits (season 7)_CEE2300279E00A14,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,2016 Penn State Nittany Lions football team_BA789DE1E7DF6EDD,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,2017 Ohio State Buckeyes football team_A7C4F4BCDACEC7AE,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Honorary citizenship of the United States_CAFB4EF6958CE100,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Gun laws in the United States by state_ED44BB26633E20B4,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Penn State Nittany Lions football statistical leaders_C4173E9935D577BB,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,The Gifted (TV series)_6CFCD98584027BCA,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,2017 Fiesta Bowl_4F6AF0F4C2EEBB2E,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,2016 Big Ten Football Championship Game_33E43D6C9BDEA28F,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Don't Stop Believin'_1C3AF5FF85DC7ECF,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,The Magicians (U.S. TV series)_D1E27832030A8832,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Wheel in the Sky_864A6751C66192E3,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Nittany Lion_BA789DE1E7DF6EDD,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Journey (band)_466AC5C099AC3B9B,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,College football national championships in NCAA Division I FBS_AFBB970019160B3F,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Separate Ways (Worlds Apart)_466AC5C099AC3B9B,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,After All These Years (Journey song)_466AC5C099AC3B9B,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,I Didn't Do It (TV series)_E41158D32960FCBB,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,List of Big Ten Conference football rivalry games_783E4023462158F1,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Riverdale (2017 TV series)_3670EB0754E49152,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Michigan–Notre Dame football rivalry_852F5CF79EB97410,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,El Señor de los Cielos (season 5)_68478533FE370294,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,2016 Penn State Nittany Lions football team_A58F37BADB55A063,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,NCAA Division I Women's Volleyball Championship_84A183E47E6080BA,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Suits (season 7)_C1F3E59BF9710E8,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Money in the Bank ladder match_9A04F142061E639D,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,Eggheads (TV series)_3BF2492AF994F476,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
who did penn state lose to in 2017,He Didn't Have to Be_3C21E7C9DB05CB28,2016 Penn State Nittany Lions football team_A58F37BADB55A063,No. 9 USC
