query,top tables,target table,target answer
who owns the rights to the black panther movie,Black Panther (film)_F72335C1B5914417,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther (comics)_D1ECBFA953CDD444,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,List of The Smurfs characters_9FA4F5202472269A,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther (comics)_CE5DE2BCF976353E,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Guardians of the Galaxy (film)_D43534ABDE43ABA5,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,List of The Smurfs characters_F2E2C70EA212F0EC,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther (soundtrack)_B90392F7FF78E9A9,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther (film)_A00AE9F34D3A8577,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,List of Batman television series characters_9385A50464CB8603,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther Party_709722341251B514,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther (film)_F434098D2A8EA0BC,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther Party_E1EFA4D4F89CB3D0,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,List of 2018 box office number-one films in the United States_5836C01336CABBFD,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Political parties in the United States_D68A9E113022941F,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Ant-Man (film)_1568D0AF7C058B19,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Dixiecrat_29A1F0DBF57514B,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Dancing with the Stars (U.S. season 13)_8FDF7D4C00228DCC,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther (film)_6665A6954634E14,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Whig Party (United States)_29A1F0DBF57514B,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Democratic-Republican Party_E1EFA4D4F89CB3D0,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Federalist Party_E1EFA4D4F89CB3D0,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Greenback Party_2CD55EAFA9BC13C2,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Know Nothing_2CD55EAFA9BC13C2,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Free Soil Party_2CD55EAFA9BC13C2,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,"Progressive Party (United States, 1912)_B74C68F70817191E",Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Democratic Party (United States)_E1EFA4D4F89CB3D0,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Republican Party (United States)_E1EFA4D4F89CB3D0,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Constitutional Union Party (United States)_2CD55EAFA9BC13C2,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,National Union Party (United States)_E1EFA4D4F89CB3D0,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,People's Party (United States)_2CD55EAFA9BC13C2,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,List of third party performances in United States elections_E1EFA4D4F89CB3D0,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Black Panther (film)_85654A545FAD39B5,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Marvel One-Shots_AF793279053450E3,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,List of Agents of S.H.I.E.L.D. episodes_5A84039D09A9D131,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Guardians of the Galaxy Vol. 2 (soundtrack)_F9B7BA200E5BEDAC,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Spider-Man: Homecoming_B90392F7FF78E9A9,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Thor: The Dark World_B90392F7FF78E9A9,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Captain America: The Winter Soldier_B90392F7FF78E9A9,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Runaways (TV series)_AF793279053450E3,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
who owns the rights to the black panther movie,Ant-Man and the Wasp_A00AE9F34D3A8577,Black Panther (film)_5739B77CC9AA933A,Marvel Studios
