query,top tables,target table,target answer
gossip girl who is keith van der woodsen,Serena van der Woodsen_5B8FE88B55821996,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Eric van der Woodsen_C0FA41DA7563D574,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Eric van der Woodsen_1B31857C00FE2DD,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Serena van der Woodsen_1B31857C00FE2DD,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Valley Girls_203EB07F67602563,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Jenny Humphrey_200A67DEE1337B57,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,List of Gossip Girl characters_E0CCEB6AE2BFF9B6,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,List of Gossip Girl episodes_1B31857C00FE2DD,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,List of Gossip Girl characters_986F7B5B8645E8CB,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Nate Archibald (Gossip Girl)_1B31857C00FE2DD,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Gossip Girl_FA97A475BD1643C6,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Gossip Girl (novel series)_1CE1ED7EDB383B70,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Gossip Girl (season 5)_1B31857C00FE2DD,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Gossip Girl (season 6)_986F7B5B8645E8CB,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Valley Girls_E0CCEB6AE2BFF9B6,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Gaslit_1B31857C00FE2DD,Valley Girls_203EB07F67602563,Matt Barr
gossip girl who is keith van der woodsen,Chuck Bass_1CE1ED7EDB383B70,Valley Girls_203EB07F67602563,Matt Barr
