query,top tables,target table,target answer
who has won the scottish cup the most,English football clubs in international competitions_3932DE6BD6C0A65C,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,World number 1 ranked male tennis players_86EDB7ED4548959F,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Ice hockey by country_51EFB9EB88D9CB2A,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of Cars characters_EB82659464AAE59,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Ice hockey by country_DD85100B231F1A51,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,BBC Sports Personality of the Year_ECCC5462EC0C2A5F,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of Cars characters_D38DACC58EF5D259,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Ice hockey by country_A85EF91EB7290808,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,American game show winnings records_392D61A6BE5E593D,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of artists who have achieved simultaneous UK and US number-one hits_CE20C9DB635364D6,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Game seven_95C07BD406A792AE,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of The Smurfs characters_F2E2C70EA212F0EC,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,World number 1 ranked male tennis players_4CE73923783AAF2B,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,RTÉ Sports Person of the Year_FE12A263D509B0DF,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Susan Boyle_547A097563BCB623,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Consejo Mundial de Lucha Libre_2905B023EBED60DD,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of Batman Family adversaries_E63B12AE1305B56B,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Ice hockey by country_84598A362F957A3B,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Survivor: Heroes v. Healers v. Hustlers_DBBC33A134C2937D,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of National Football League rushing champions_F4249BAEE33CADEF,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Total Drama Island_7502144965686ABC,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Millennium (novel series)_45C12221A23E0700,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Doctor Who (series 1)_7D64F55713A3A165,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,The Brady Bunch_7628C6C721B06770,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of Only Fools and Horses episodes_A2F9C4DB7E6000E3,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Total Drama World Tour_360F270B1FEF62FB,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of iZombie episodes_802589B5A73238BB,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of Peanuts characters_2B1B4114162F2BDB,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,The Good Karma Hospital_19673C4E8A18013A,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Man with a Plan (TV series)_7B57FCCC3F78978,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Ice hockey by country_E1F2C8B600A9BABA,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Ethnic groups in the Philippines_96465C2DD91BCC19,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of people who have lit the Olympic cauldron_DDEAAAE6BDB3DCFB,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,List of historical period drama films and series set in Near Eastern and Western civilization_737771A6FD1F4F9B,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,When the Boat Comes In_C861EEFE96339AF7,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,Premier League_C1541FA9D996B4E1,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,EFL Cup_E5417C3268EFBBBF,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
who has won the scottish cup the most,England national football team_759C961D6AAD5DD0,List of Scottish Cup finals_E1457E9D4D9CAE75,Celtic
