query,top tables,target table,target answer
where is the snooker world open currently held,List of British monarchs_254FE56EC4F67E11,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,World Open (snooker)_A04916A23413E317,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Northern Ireland Open (snooker)_71FC6E6B33647788,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,World Snooker Championship_71FC6E6B33647788,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,2017 World Cup (snooker)_4CEB33C2A281AE30,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,2018 Masters (snooker)_955650315E451FA7,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of snooker players by number of ranking titles_E6337E5974371134,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Money in the Bank ladder match_7984B8973866CE1A,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Money in the Bank ladder match_917B93F66056FED1,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Money in the Bank ladder match_9DA838C9327B1A6A,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Money in the Bank ladder match_9D2546F1B935864A,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Laureus World Sports Award for Sportsman of the Year_F47480CC18FF1ADE,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,BBC African Footballer of the Year_13501E7A28B25CCD,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of the longest-running West End shows_60DE810B1BA0CEF9,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,World Open (snooker)_BE0FCF4FDF48DAA5,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,"Nashville, Tennessee_20F6E3DED87AAF17",World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Ice hockey by country_A85EF91EB7290808,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Pull-up (exercise)_99E228D4C9A70B5B,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Ronnie O'Sullivan_4A2CC7F255B9E737,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Ronnie O'Sullivan_2C39113F0FD2FA12,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Country Music Association Award for Entertainer of the Year_553374AE360E31F6,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,World Open (snooker)_6D8D38FFE6656017,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of snooker players by number of ranking titles_924FF1CD145F6EF6,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of snooker players by number of ranking titles_F67A7787B7082A58,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Grammy Award for Album of the Year_B00F09526F465C05,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Mnet Asian Music Award for Artist of the Year_2CBE6AE057BDB15F,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of snooker players by number of ranking titles_948F753DA18186E7,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Saturday Night Live (season 43)_1E6E8D46C0A0DF93,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of snooker players by number of ranking titles_FA7A26F60DF6E569,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Grammy Award for Album of the Year_6013234BAA3C9A24,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of snooker players by number of ranking titles_BA4EE774351D2CBA,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,List of snooker players by number of ranking titles_B36028016D1F90A2,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Grammy Award for Album of the Year_214055EFDBBF60C8,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
where is the snooker world open currently held,Academy Award for Best Costume Design_DC9CB5172B86D955,World Open (snooker)_6D8D38FFE6656017,Hainan International Exhibition Center
