query,top tables,target table,target answer
who wrote the song waiting on the world to change,Waiting on the World to Change_ECBA8F04AFFF3AA7,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Waiting on the World to Change_6EEDF31B6D4C30B,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Gravity (John Mayer song)_6EEDF31B6D4C30B,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,The Search for Everything World Tour_6EEDF31B6D4C30B,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,The Search for Everything_6EEDF31B6D4C30B,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Beat It_FFECAD07D9016EDC,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Dead & Company_FFECAD07D9016EDC,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Your Body Is a Wonderland_6EEDF31B6D4C30B,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,"Hey, Good Lookin' (song)_4C2F8CE68C63D250",Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Where Were You (When the World Stopped Turning)_7BAD3CACF98638DC,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Persona 5: The Animation_4D5F16F5CD2E20A0,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,It's Five O'Clock Somewhere_4C2F8CE68C63D250,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Ticks (song)_9B7D4B4BADAA0B67,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Pink Floyd – The Wall_276782AE5E93C023,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,"File:Jimi Hendrix burning his guitar at the Monterey Pop Festival, June 18, 1967.jpg_4AB60A85322E39E5",Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,God's Problem Child_70B4D389C16918C7,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,The Highwaymen (country supergroup)_70B4D389C16918C7,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,One Man Can Change the World_7ADF23FD9F0B2053,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,My Bucket's Got a Hole in It_70B4D389C16918C7,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Autism_6009E20ACB355C25,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Forrest Gump_244B7C02D69046B1,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
who wrote the song waiting on the world to change,Koi... Mil Gaya_B7439E6D6BD1687B,Waiting on the World to Change_ECBA8F04AFFF3AA7,John Mayer
