query,top tables,target table,target answer
who was the chairman of the federal reserve system in 2011,Federal Reserve System_1A892FA9567F462,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,History of central banking in the United States_953354F4C0C73F60,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Chair of the Federal Reserve_4F9C714F313B820B,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve System_C9173CABF2B8286E,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve System_F4F2884542DAC123,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Chair of the Federal Reserve_685223D5A77778B1,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Board of Governors_4F9C714F313B820B,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Chair of the Federal Reserve_11B775D01D1844A9,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Act_B6E8A3197F63EC7F,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve System_B6E8A3197F63EC7F,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Board of Governors_953354F4C0C73F60,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,History of Federal Open Market Committee actions_93C4889B42624A82,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Note_4F9C714F313B820B,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Act_C71BF129BC0EEC6D,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve System_C71BF129BC0EEC6D,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Bank_953354F4C0C73F60,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Board of Governors_1481FAC295051FF2,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Board of Governors_AFE97FFE8DA9D5A9,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Open Market Committee_93C4889B42624A82,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,World Bank_73B4085911FD63A6,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Office of the Comptroller of the Currency_AFE97FFE8DA9D5A9,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,History of central banking in the United States_7135BF124C0C70D4,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,List of recessions in the United States_A861C42B0577043E,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Truth in Lending Act_AA0EC4026CA9A9E4,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,California Department of Business Oversight_5CDD925EEB29C77F,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Cuyahoga Valley National Park_3FADD1B0C3352952,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Emergency Economic Stabilization Act of 2008_7135BF124C0C70D4,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Deposit Insurance Corporation_AFE97FFE8DA9D5A9,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Fair Credit Reporting Act_1481FAC295051FF2,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Consumer Financial Protection Bureau_7135BF124C0C70D4,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Equal Credit Opportunity Act_5CDD925EEB29C77F,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Bank Secrecy Act_AFE97FFE8DA9D5A9,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Farm Credit Administration_AFE97FFE8DA9D5A9,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Electronic Fund Transfer Act_C49966E6CAFEFD14,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Fair Credit Billing Act_C49966E6CAFEFD14,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Fair Debt Collection Practices Act_C49966E6CAFEFD14,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Riegle-Neal Interstate Banking and Branching Efficiency Act of 1994_C49966E6CAFEFD14,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Federal Reserve Act_C9C08B8A79FC521D,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,List of Presidents of the United States by military service_DF67AFB44753D75,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Majority Leader of the New York State Senate_E2B5B9C5065DAAB9,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Territorial evolution of the United States_6982C4B712593E3C,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
who was the chairman of the federal reserve system in 2011,Who Do You Think You Are? (UK TV series)_13AB5B4248277517,Federal Reserve Board of Governors_C1D279D0E73164C7,Kevin M. Warsh
