query,top tables,target table,target answer
what's the average height for a male in australia,Shiba Inu_91DF0D096DB4F471,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Multi-stage fitness test_89B8485F4B48AF1,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Stevie Wonder_84EACD2C97D81247,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Shih Tzu_445866C5FB1E5B79,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Golden Retriever_9915619FBCCF1FB6,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Golden Retriever_4463F5B9FAF2A952,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Dune_56AAD3D726F540B3,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Dogue de Bordeaux_2BD32C1E4A6065A8,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Life's Been Good_A9409BAA44A2FC7,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Chesapeake Bay Retriever_FF49E9499041C502,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Universal suffrage_A5AE3E3A3897317F,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Golden Retriever_C123E4560AC8C9F0,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Shiba Inu_9A6D6047D1AB27FA,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Chihuahua (dog)_A9B63E4DF6A3E137,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Pink Floyd – The Wall_276782AE5E93C023,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Shih Tzu_157A4B71E5F596B7,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,"But Seriously, Folks..._21C4C7A56C171FD3",List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Chihuahua (dog)_78BE8E69FAAD17A6,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Chesapeake Bay Retriever_F1CBEBFE98FE1790,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,Chihuahua (dog)_B757DA7D6E2EFDD4,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
what's the average height for a male in australia,What I Did for Love (A Chorus Line)_2E6608BB285877F1,List of average human height worldwide_C7FA6FFEB713DDB0,5 ft 9 in
