query,top tables,target table,target answer
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 5)_4B2AB73A05B7A122,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. TV series)_9BE718707385E1C8,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 5)_B62EFF529C2EADE7,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 25)_83B1553395435640,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 1)_64DB5EEDC882620E,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 13)_64DB5EEDC882620E,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 15)_64DB5EEDC882620E,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 15)_B62EFF529C2EADE7,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 17)_B62EFF529C2EADE7,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 1)_D63C8004AC47E93,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 26)_D63C8004AC47E93,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 21)_80FEBA5EF5757CF,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 24)_80FEBA5EF5757CF,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
who won season 5 of dancing with the stars,Dancing with the Stars (U.S. season 16)_2203C7DA1B5621F4,Dancing with the Stars (U.S. season 5)_DF860E6D6141EF9A,Hélio Castroneves
