query,top tables,target table,target answer
who has the most touchdown passes in college football,Heisman Trophy_806F7AFFBCED007A,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,Maxwell Award_806F7AFFBCED007A,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,List of Heisman Trophy winners_806F7AFFBCED007A,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,Millennium (novel series)_45C12221A23E0700,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,National Football League Most Valuable Player Award_43693B69C6F633F5,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,Super Bowl Most Valuable Player Award_C4263E9CE454BE15,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,2007 NCAA Division I FBS football season_FE9AA5DBBDB2C9C3,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,George Blanda_90536141F5764E81,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,List of Supergirl episodes_2EA7DE11C91CFBAF,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,George Blanda_3A869DFA71A6F085,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,College football_ECF51D207DF02E4D,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,National Football League_C4263E9CE454BE15,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,BBC Sports Personality of the Year_ECCC5462EC0C2A5F,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,National Football League Coach of the Year Award_43693B69C6F633F5,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,National Football League Rookie of the Year Award_43693B69C6F633F5,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,NFL Honors_C4263E9CE454BE15,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,AFC Championship Game_C4263E9CE454BE15,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
who has the most touchdown passes in college football,NFC Championship Game_C4263E9CE454BE15,List of NCAA Division I FBS career passing touchdowns leaders_91A37B963355FA39,Case Keenum
