query,top tables,target table,target answer
where did charlie live in charlie and the chocolate factory,List of Charlie and the Chocolate Factory characters_6F8FDAB7C94DE6AC,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,Charlie and the Chocolate Factory (film)_6E3506C406C1B2A3,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,Charlie and the Chocolate Factory_4056DC3E3591277D,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,Charlie and the Chocolate Factory (musical)_D1B53F01FDAB8DA2,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,Charlie and the Chocolate Factory (soundtrack)_C62D5C5D6FAE9A08,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,Willy Wonka & the Chocolate Factory_6E3506C406C1B2A3,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,Charlie and the Great Glass Elevator_D1B53F01FDAB8DA2,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,The Candy Man_C62D5C5D6FAE9A08,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,The Willy Wonka Candy Company_D1B53F01FDAB8DA2,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,List of Charlie and the Chocolate Factory characters_B02D5C4A43AE1455,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,List of Charlie and the Chocolate Factory characters_5C1BEE5800130D01,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
where did charlie live in charlie and the chocolate factory,List of Charlie and the Chocolate Factory characters_3A901B9ADA37CA93,Charlie and the Chocolate Factory_5BDCEE71368FE0E9,United Kingdom
