query,top tables,target table,target answer
when did the log flume closed at alton towers,The Flume (Alton Towers)_AFDC21D05F6C8099,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,The Flume (Alton Towers)_E6F0E2F40CF2A5D4,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Corkscrew (Alton Towers)_E6F0E2F40CF2A5D4,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Wicker Man (roller coaster)_25160126FE24EC24,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags Great Adventure_EE7F1C3AAE7698FF,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Knott's Berry Farm_8F3D2C8E5C6C6F4E,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Wicker Man (roller coaster)_1838FA1E24655D9D,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags Magic Mountain_F8AD146AE5A05B92,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags Over Georgia_7E4C0DD4B7C2D094,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Corkscrew (Alton Towers)_C39ED1D9A2AB16C8,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags Great Adventure_9AA5C781525983D4,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,London Eye_4A1E39D20C4197B2,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Legoland_20A80E1149C18898,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Blackpool Tower_20A80E1149C18898,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Michigan's Adventure_EA6668B0A187FD86,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,List of largest hotels_DA68F642AF4797B6,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags Great America_5E865F2C640D33CD,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags Great Adventure_2946CD4F0F450436,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,When You Walk in the Room_389CE586367DD1C1,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Once Upon a Time (season 7)_B257A945C786212F,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,The Dance (song)_4DE0D0F251E5AC1E,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,List of countries with McDonald's restaurants_A7F6A1B9A2DB26A0,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Final Cut Pro X_A7DBCAD37B9FD44C,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,PATH (rail system)_F30914ABC7E78C30,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Blackgang Chine_C787F8CB18BB1E05,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags Magic Mountain_98B6FBBC4FF80858,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,When I Fall in Love_5B6475D040736004,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Blackgang Chine_9A88DEBAD5926423,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Six Flags_87E7A4347DFBB27D,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Array data structure_9001CD76CD099CF1,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,List of Tracy Beaker series characters_22173DF3DBFA1148,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,List of The Next Step episodes_5A5DF216F20D88DE,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,Dorney Park & Wildwater Kingdom_7E2BE0249089A9F7,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,The Bachelorette (season 14)_CA7C00F01DEBA5D8,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
when did the log flume closed at alton towers,List of Twenty20 International records_B2BA1615E08B9950,The Flume (Alton Towers)_AFDC21D05F6C8099,10 October 2015
