query,top tables,target table,target answer
who won the pittsburgh steeler baltimore raven game,Ravens–Steelers rivalry_E909D7D5A804DA9F,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Game seven_2BED6E926A0E5547,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Ravens–Steelers rivalry_66C544F14437EE87,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Ravens–Steelers rivalry_1BCE11ADA29B061E,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,2016 Pittsburgh Steelers season_FE30E826713A1BC7,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,List of Pittsburgh Steelers starting quarterbacks_FE30E826713A1BC7,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Cowboys–Steelers rivalry_FE30E826713A1BC7,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Heinz Field_FE30E826713A1BC7,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Ravens–Steelers rivalry_FE30E826713A1BC7,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,2017–18 NFL playoffs_FE30E826713A1BC7,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Super Bowl XLV_FE30E826713A1BC7,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Pittsburgh Steelers_84C8968C3100A579,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,List of Pittsburgh Steelers seasons_85BADB641FFAD30F,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Mel Blount_85BADB641FFAD30F,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Cowboys–Steelers rivalry_84C8968C3100A579,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,Black and Yellow_85BADB641FFAD30F,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
who won the pittsburgh steeler baltimore raven game,American Football Conference_84C8968C3100A579,Ravens–Steelers rivalry_F88713795BBE1A6C,Pittsburgh Steelers
