query,top tables,target table,target answer
who played obi-wan kenobi in star wars episode 1 the phantom menace,Obi-Wan Kenobi_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Palpatine_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Yoda_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Jabba the Hutt_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Darth Maul_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Darth Vader_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Padmé Amidala_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Qui-Gon Jinn_672E0DD7157092D4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Obi-Wan Kenobi_92B9E6248091D066,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Darth Vader_7F97AC2D5370C2CB,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Darth Vader_3860CE0674404023,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Obi-Wan Kenobi_D4E8C7BE2EC0991F,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Qui-Gon Jinn_93D96C717F698158,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Star Wars: The Old Republic_48D20739D6955E37,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Star Wars: The Force Unleashed II_3DEEF92E3BE4A82F,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Star Wars: Galactic Battlegrounds_22986EB24A990442,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Star Wars Battlefront II (2017 video game)_FC29FD646C891116,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Star Wars Battlefront (2015 video game)_A766CB2C15C85DB9,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Obi-Wan Kenobi_3B498E33B32B3744,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Obi-Wan Kenobi_422B4EC990487E4,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Princess Leia_2083F5DAE641A44B,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
who played obi-wan kenobi in star wars episode 1 the phantom menace,Star Wars: Episode I – The Phantom Menace_B95B0E7898F0E1D6,Obi-Wan Kenobi_92B9E6248091D066,Ewan McGregor
