query,top tables,target table,target answer
2. who is the currently represents huntsville in the u.s. house of representatives,Paul Ryan_80730C12DE3BB639,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,"United States Senate special election in Alabama, 2017_503187BF8EC1FE5A",United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Speaker of the United States House of Representatives_D8B85DA0A03D27FC,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,William McKinley_5F866C725420D787,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,William McKinley_B1BFCB2221F7BB99,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Paul Ryan_F42A64E008639928,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,How to Get Away with Murder (season 4)_7675C68867D8D28E,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Gerald Ford_792040E5FA0D8332,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Speaker of the United States House of Representatives_1FCF1947741F1D58,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Gerald Ford_453C7E6798696EE2,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Lyndon B. Johnson_8FAFA09C50B6F23B,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Music of the Harry Potter films_A345417C620BC211,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Lyndon B. Johnson_F9F1E1F1153CA50E,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Public holidays in the United States_D801AC2D4FD33FCB,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Sam Houston_6995A0F2191A7E5C,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Battle of San Jacinto_6995A0F2191A7E5C,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Texas Declaration of Independence_6995A0F2191A7E5C,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,"United States Senate special election in Alabama, 2017_D00432D95161F0B3",United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,John Quincy Adams_2152AB6CC7857B48,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Real World: Go Big or Go Home_C43F3FF53B51ADC8,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,William Henry Harrison_CF82C21ADA075031,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,William Jennings Bryan_B0003D193D50D53E,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Sam Houston_D405148F7D819282,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Millard Fillmore_9D2A019A58A5A0D6,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,William Henry Harrison_7325393A594C7364,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Flags of Europe_6BA078216EFFFA89,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,John Quincy Adams_C5DB8C69ED4A5D2B,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,List of the oldest buildings in the United States_A43004895AFB31A4,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,James Buchanan_29158B038641CEA1,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,James Buchanan_E1C129F2547DB402,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,The Magicians (U.S. TV series)_D1E27832030A8832,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,List of Mr. Robot episodes_62E774D65466DE32,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Millard Fillmore_1915227F2F8AB2C7,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Committee of the Whole (United States House of Representatives)_2383D070D3692A4A,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,William Henry Harrison_EF0BB086A497D8F5,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Women in the United States Senate_996D71FBF1BFAE76,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Speaker of the United States House of Representatives_228EC560B6CEFF89,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,List of Vice Presidents of the United States_228EC560B6CEFF89,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,United States HRes. 269 on Antonio Meucci_C584EA0F93BDBA34,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,United States House of Representatives_228EC560B6CEFF89,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Procedures of the United States House of Representatives_75B14B5A898184E0,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Party leaders of the United States House of Representatives_75B14B5A898184E0,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,The Magicians (U.S. TV series)_C1761A0BEB4A7B16,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,Chief Administrative Officer of the United States House of Representatives_75B14B5A898184E0,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
2. who is the currently represents huntsville in the u.s. house of representatives,List of tie-breaking votes cast by vice presidents of the United States_228EC560B6CEFF89,United States congressional delegations from Alabama_52751F1E0C35601E,Mo Brooks
