query,top tables,target table,target answer
what is the average weight for a woman in america,The Real Housewives of Orange County (season 12)_F2BAA8E2E63F7849,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Adam Ruins Everything_175B145BCD9DF828,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Law & Order: Special Victims Unit (season 19)_10D9C0D82313156F,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,The President Show_D10530DA96982662,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Until You Come Back to Me (That's What I'm Gonna Do)_C95BE6191F65A348,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Ireland in the Eurovision Song Contest_1FE3C49C7DD94835,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Ireland in the Eurovision Song Contest 2018_1FE3C49C7DD94835,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Just Fine_DE8789617CEF13F7,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,If Loving You Is Wrong_B22EC1867FED55AA,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,(You Make Me Feel Like) A Natural Woman_5FC67BEA3E113FD6,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,El Señor de los Cielos (season 5)_68478533FE370294,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Something He Can Feel_ACD59527F0E67129,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Try a Little Tenderness_C95BE6191F65A348,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Rolling in the Deep_8F39119924E49F30,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Aretha Franklin_C95BE6191F65A348,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,I'm Going Down (Rose Royce song)_5FC67BEA3E113FD6,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,If Loving You Is Wrong (TV series)_92DE770E53F53B9D,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,I Say a Little Prayer_8F39119924E49F30,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Take Me as I Am (Mary J. Blige song)_DE8789617CEF13F7,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Spanish Harlem (song)_C95BE6191F65A348,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,You're All I Need to Get By_C95BE6191F65A348,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,(You Make Me Feel Like) A Natural Woman_8F39119924E49F30,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,What a Difference You've Made in My Life_6DC943E9D59BC9C1,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Holding Out for a Hero_2D6C85C335A99BB3,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Kevin (Probably) Saves the World_A7173C7B34155D49,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Man! I Feel Like a Woman!_8D3B0EB8645D2C6F,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,What Happens to My Family?_A6E9E24DE6B744D8,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,What Are We Doin' in Love_D34EDE17A68138ED,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Amazed_7A4916FF34F96698,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,Total Eclipse of the Heart_7A4916FF34F96698,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,The Good Doctor (TV series)_BC50309D655CE475,Human body weight_C18C3948061F9C81,168.4 lb
what is the average weight for a woman in america,I Feel for You_10E1739C55F845B,Human body weight_C18C3948061F9C81,168.4 lb
