query,top tables,target table,target answer
when did india's population crossed 1 billion mark,List of Ghost Whisperer characters_7844FF154422D8E5,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,List of Cake Boss episodes_26A3572DA40DF932,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,"Malayan general election, 1955_20BA2DA527A953A",World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Indian subcontinent_3F0E1CB40090F0A3,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Pirates of the Caribbean: The Curse of the Black Pearl (soundtrack)_D7CE04B4ABE15EDC,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Atlantic hurricane season_6EF050675B5F0FC9,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,List of early settlers of Rhode Island_CF86D50896CD83EA,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_B5C2C0150FBCF53C,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,South Asia_A5A674CD5821C677,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_5F9F5EA42ADF0B6F,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Atlantic hurricane season_86DEB5E167589ACA,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,South Asia_CC0867E61C9FCE4B,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,South Asia_19EED19C48F089D1,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of Nigeria_2AEEE05E3B9D8457,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,United Nations Regional Groups_BEFEBAEFA37405E1,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,South Asia_8C6A9B41A468F05D,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_80385159B8FF7911,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,South Asia_47A4EF74EF71E9B9,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_CFA1E3582842BA06,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_BEA3A61EE5786AAE,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_64047A2F222DF576,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_FB03532E2251770,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_BDC30C2A0ACAF681,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of Venezuela_3C06A811830FA350,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_2CD9313B4FC58ADD,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_71BB2DD61257E4FA,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Facebook_570EACF4C2CE0A91,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_E11C0264220A48B8,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,World Environment Day_CC1DE134CCE74189,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Facebook_99C6D09853485E,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The Dance (song)_4DE0D0F251E5AC1E,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of India_973FF694F146872D,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Central Asia_759EBD96DC9C7BFC,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,When You Walk in the Room_389CE586367DD1C1,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of India_5B548FC53C5D2501,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of India_10DBDDB4CBA4D9E9,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_31A73BA73EBB58AA,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_AA04E72FF44A4E8E,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_7B0728BA62C0DB78,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,List of most valuable crops and livestock products_AAFB933CB8725D4F,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Central Powers_CC4F882FCD529C0B,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_A33084D7FD2F3D35,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Tourism in Australia_A038EAD87D66CE8E,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,The World's Billionaires_AB6A27AF5566FCA0,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Countries of the United Kingdom_4DBCF715E806B38D,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,When I Fall in Love_5B6475D040736004,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Southeast Asia_C365848C8D867CB1,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of Switzerland_9FF60CCFD918F526,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Nawabs of Bengal and Murshidabad_23CEECE96F435C51,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,India national football team_72AD6E0345046BA1,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of Vietnam_B88AAFA948DC842E,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,India at the 2014 Commonwealth Games_8AD4D2145963BE6C,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of New Zealand_C09901473908202B,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of Pakistan_F031C16697852398,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Internet_CFB745F575227764,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of the Philippines_8303C2B9C61630A9,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Mark Lester_94B89BBFF5456C82,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of Romania_C339C264D27ACCEF,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,List of countries by number of Internet users_C54FA909ACC5CA1A,World population milestones_19D532837CC96335,11 May 2000
when did india's population crossed 1 billion mark,Economy of Texas_FAA8413CAF193BB6,World population milestones_19D532837CC96335,11 May 2000
