query,top tables,target table,target answer
when was the last time auburn was in march madness,Capital punishment by country_384DAF1CD1AEA668,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,President of the Quorum of the Twelve Apostles (LDS Church)_D3EC92671FA2D68B,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,List of Prime Ministers of Sri Lanka_EFD4020A6767D50D,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,First Family of the United States_D1894B2575FFC91D,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Captain Mainwaring_1E66FDCB46A4A47D,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,What If I Was Nothing_2D380D66C1D58260,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Dad's Army_C710794EA0E91F9C,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,List of Dad's Army characters_1E66FDCB46A4A47D,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Dad's Army (2016 film)_C710794EA0E91F9C,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Celebrity Big Brother (U.S. TV series)_D6BE90A044AB86F9,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,The Dark Knight (soundtrack)_57B95219CC197E8D,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,The Young and the Restless_4D93C2E37B97AC5D,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Last Chance U_A8C77136C530988A,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,List of Twenty20 International records_7772792E11C9B758,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,List of prisoners with whole-life orders_2AF783B6BB536C22,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,List of heads of state of Mexico_8353DDA392E6344D,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Deadliest Catch_4F354890FBDFEDFC,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,Rey Valera_F62CEC0C20AFE3F8,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,List of death row inmates in the United States_F37ACEEBCD0E902A,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
when was the last time auburn was in march madness,List of The Last of Us characters_9DE317E6EEB2B420,Auburn Tigers men's basketball_9A7692F7F3BAB66B,2018
