query,top tables,target table,target answer
who won the men's singles at queens,Nathan's Hot Dog Eating Contest_6965BBD84BB7D6E2,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Man Who Sold the World_3F266DC2678087C5,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Down Under (song)_C226FD77ABB2D172,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Who Let the Dogs Out?_EE3C5FF6903308D9,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Gary Valentine_E4976573911E413D,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,List of people who have lit the Olympic cauldron_DDEAAAE6BDB3DCFB,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Magicians (U.S. TV series)_D1E27832030A8832,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Women's suffrage_F870001642D5AB33,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Tennis at the 2016 Summer Olympics – Women's Singles_9E4B8F1E37FFDF41,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,"The Championships, Wimbledon_1D9FC78D69C68297",Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Pankaj Advani_5863BF47452FC68A,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Magicians (U.S. TV series)_C1761A0BEB4A7B16,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Who Do You Think You Are? (UK TV series)_13AB5B4248277517,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Hell's Kitchen (U.S. season 17)_1502A59FCBA812DF,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,In the Pines_6201530361AFEA6B,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Krist Novoselic_76C973CE91194430,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Smells Like Teen Spirit_60F57C0242A2E55D,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,List of awards and nominations received by Whitney Houston_BF46973DF8C1AEE0,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Come as You Are (Nirvana song)_EDFB4D6EC7A2B211,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,2014 Winter Olympics medal table_4C1729274FC23617,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,All of the Lights_D263ECF7555A77FB,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,World number 1 ranked male tennis players_86EDB7ED4548959F,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Who Tour 1982_AF4D3AD0D09F5148,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Curling at the 2018 Winter Olympics – Men's tournament_5D211255E059C2E2,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Who_7A646324BD719BE1,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Skeleton at the 2018 Winter Olympics_3FCD1039E62E59A0,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Tommy (1975 film)_95CF9EA7B2D30B12,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,List of awards and nominations received by Whitney Houston_828751B680EB317C,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Find Out Who Your Friends Are_D7CEC41B44E4669F,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Elisabeth Moss_B90EB627DCDD2C9,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Johnny Weir_B21162ED9E493569,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,North Korea at the Olympics_B663B610EE8BEE28,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,1744 English cricket season_87F3A2B41DBF0B9F,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Ice hockey by country_DD85100B231F1A51,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Hundred Days_787F788800D97AD,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Figure skating at the 2018 Winter Olympics_F6C45860F7F33D29,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Who Let the Dogs Out?_BBA2F20FF12484D8,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,World number 1 ranked male tennis players_4CE73923783AAF2B,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,American Horror Story: Cult_A2F626DE36454444,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Ice hockey by country_84598A362F957A3B,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Roger Federer_A3B3D45E4A89C437,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Savannah College of Art and Design_EF3BAD8EC437F615,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,WWE_9CB0442D862BD38B,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Figure skating at the 2018 Winter Olympics – Men's singles_96CB8E533B040671,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Bachelorette (season 14)_CA7C00F01DEBA5D8,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,American game show winnings records_392D61A6BE5E593D,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Battle of Culloden_1EF3E97F6421B0F,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Mist (TV series)_F82B38C75DFA09CB,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,English Renaissance theatre_774C8E077FEC7DFF,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Gun That Won the West_3936563F55111D45,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Badminton at the 2018 Commonwealth Games – Men's singles_AB31A5996EE5D69D,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Understanding Poetry_E1FDDE1FCB2B5C43,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Queen of the South (TV series)_CBB4E031181D271C,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,2008 Summer Olympics medal table_169AFDB19CA2F318,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,List of awards and nominations received by Whitney Houston_634AD9BD6C689E50,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,When the Boat Comes In_C861EEFE96339AF7,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Game seven_2BED6E926A0E5547,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,India at the 2012 Summer Olympics_84CDC5759107027,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,NCAA Division I Men's Basketball Tournament_B98ECCA03A82F00,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,2008 Summer Olympics medal table_29D772C170D015BD,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,I Will Always Love You_6E64D59C761231E1,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Dancing in the Moonlight_45F0A8C6F5C049D8,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,The Man Who Shot Liberty Valance_967D1976B245D0F6,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Great Britain at the 2012 Summer Olympics_143E147BF07D7DC2,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Mickey Horton_4DA9720B96C68A86,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Make the World Go Away_23C10F5694DCD09A,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Table tennis at the Summer Olympics_F717A13C90BB7E13,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Figure skating at the 2018 Winter Olympics – Men's singles_63D1C10198C81DAA,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Spain at the Olympics_246A1ACB3F4977F4,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
who won the men's singles at queens,Once Upon a Time (season 4)_1365CF7960DEFA75,Queen's Club Championships_D60E8F3C9A4BA877,Feliciano López
