query,top tables,target table,target answer
who won the battle of blackburn's ford,Battle of Blackburn's Ford_6CCDC5AC72F6AF84,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Second Battle of Bull Run_6CCDC5AC72F6AF84,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,First Battle of Bull Run_18DD59F0ED8C9D4D,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,First Battle of Bull Run_E70C500A519B4E8D,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Virginia in the American Civil War_714A32685DA70A4A,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Westworld (season 2)_DC7C2EEC1DBA710D,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,American game show winnings records_392D61A6BE5E593D,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,The Man Who Shot Liberty Valance_967D1976B245D0F6,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Blackburn Rovers F.C._FB56D3D60E05EB40,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Game of Thrones (season 6)_702FA210A4352E0,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Hundred Days_787F788800D97AD,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Commanders of World War II_30C3AEE596503FB8,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,The Quiet Man_B58A87538CDC17B5,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Second Boer War_FE7CC3E744CC417B,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Commanders of World War II_D4B0971339A23078,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,She Wore a Yellow Ribbon_C7B615D1234FDEC0,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,The Horse Soldiers_967D1976B245D0F6,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,The Grapes of Wrath (film)_967D1976B245D0F6,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Battle of Brandywine_D2F030A7DCC7A534,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Rio Grande (film)_967D1976B245D0F6,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,List of awards and nominations received by Whitney Houston_BF46973DF8C1AEE0,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Articles of Confederation_D2F030A7DCC7A534,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,List of historical period drama films and series set in Near Eastern and Western civilization_9882D870495A3D1B,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,List of James Bond vehicles_816006FF08FE94A9,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,How Green Was My Valley (film)_DECCF209A3A2A949,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,List of Who Wants to Be a Millionaire? top prize winners_B89DBCD56971918C,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,United States Declaration of Independence_D2F030A7DCC7A534,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Commanders of World War II_3EF9D3004BBB695D,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,List of NASCAR Manufacturers' champions_3D3349759E9F63D9,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Battle of Brandywine_121995DD56FCF854,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
who won the battle of blackburn's ford,Whiskey Rebellion_C2467EBC4D60E305,Battle of Blackburn's Ford_94810A4DAC2E3F5E,Confederacy
