query,top tables,target table,target answer
when did waterford last win a hurling all ireland,All-Ireland Senior Hurling Championship_E36F5204CCA8A9AD,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,Galway GAA_15E5FEAD5DECB01,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,Mayo GAA_15E5FEAD5DECB01,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,Roscommon GAA_15E5FEAD5DECB01,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,2013 All-Ireland Senior Hurling Championship Final_93A47747BA50CA29,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,2016 All-Ireland Senior Hurling Championship_46B96BEC532A63A9,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,1959 All-Ireland Senior Hurling Championship Final_740AE7C70096A83,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,All-Ireland Senior Hurling Championship_3709DCCF36DDB5D0,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,2017 All-Ireland Senior Hurling Championship_E886500E6DD7D70D,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,List of Twenty20 International records_20A89233D0D2B1BD,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,RTÉ Sports Person of the Year_FE12A263D509B0DF,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
when did waterford last win a hurling all ireland,2017 All-Ireland Senior Hurling Championship Final_3818D7FB84F549E5,List of All-Ireland Senior Hurling Championship finals_9C8E3FF63A857E87,1959
