query,top tables,target table,target answer
how many provinces are there in the uk,Federalism in India_F322D017CA6EDCBE,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Who Do You Think You Are? (UK TV series)_59B5C599C9088371,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,I Love How You Love Me_BFB728332836606A,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,(There's) Always Something There to Remind Me_5BD63B3B0D0AACC4,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,You've Lost That Lovin' Feelin'_9CDD3974DC4F3BB9,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,That's What Friends Are For_808E8D48ECA2200D,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Census in the United Kingdom_A40B3B3BE3837D8C,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,I Say a Little Prayer_5BD63B3B0D0AACC4,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,This Guy's in Love with You_5BD63B3B0D0AACC4,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Ethnic groups in the Philippines_FF617CE2C4EF961,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Anyone Who Had a Heart (song)_5BD63B3B0D0AACC4,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,A House Is Not a Home (song)_5BD63B3B0D0AACC4,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Effect of the 2007–08 Writers Guild of America strike on television_A002988BA0D9A5EF,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,"Angus, Thongs and Perfect Snogging_BA6CC0351F937467",Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Take Good Care of My Baby_DFDF0D0F07857900,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,To Know Him Is to Love Him_BFB728332836606A,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Dr. Seuss' How the Grinch Stole Christmas (2000 film)_600419B6E1815199,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Marketing mix_CAC6E7ADB3753093,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,"You're a Mean One, Mr. Grinch_600419B6E1815199",Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,How the Grinch Stole Christmas!_9F902BE22D49F6C8,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Rockin' Robin (song)_C3697F87C5D19C22,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,How the Grinch Stole Christmas!_90D029D67BF3F1A9,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,How the Grinch Stole Christmas! (TV special)_9F902BE22D49F6C8,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,How the Grinch Stole Christmas! (TV special)_C7646DC2580C373C,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Dr. Seuss_ECDBC67D9D6C6B9F,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,How the Grinch Stole Christmas (2000 film)_90D029D67BF3F1A9,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Grinch_9F902BE22D49F6C8,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Whoville_C7646DC2580C373C,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,The Lorax (1972 film)_A95F5C652DC51447,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,Dr. Seuss bibliography_C7646DC2580C373C,Regions of England_24B6E12440C31A83,9
how many provinces are there in the uk,The Lorax_90D029D67BF3F1A9,Regions of England_24B6E12440C31A83,9
