query,top tables,target table,target answer
who is the highest paid mlb player right now,List of highest paid Major League Baseball players_FDF5484BEA2829CE,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,History of baseball in the United States_DBACDCFD302D8845,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Opening Day_FDF5484BEA2829CE,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Toronto Blue Jays_D57C9CE55C8122B8,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,List of highest paid American television stars_C8041E25A915D02,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Atlanta Braves_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Cincinnati Reds_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Interleague play_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Miami Marlins_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Seattle Mariners_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Washington Nationals_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Oakland Athletics_C6981C6E5021C1C6,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,New York Yankees_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Tampa Bay Rays_89139A32B17EEE72,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Instant replay in Major League Baseball_401B0EDAD5E6FBD8,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,San Diego Padres_4EF6E2EEFE910E15,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Baltimore Orioles_AA25F9EC87C0EBC4,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Chicago Cubs_BF33D357CE246FB0,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Detroit Tigers_BF33D357CE246FB0,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Houston Astros_BF33D357CE246FB0,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
who is the highest paid mlb player right now,Major League Baseball tie-breaking procedures_2C719C0B1E47C420,List of highest paid Major League Baseball players_129DD3054842B76D,Clayton Kershaw
