query,top tables,target table,target answer
how many seasons of black lighting are there,I Love How You Love Me_BFB728332836606A,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Wikipedia:Run-of-the-mill_F1C4A2924B4AB65C,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Wikipedia:You can't squeeze blood from a turnip_3AF3F86749599A1B,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Take Good Care of My Baby_DFDF0D0F07857900,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,To Know Him Is to Love Him_BFB728332836606A,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,(There's) Always Something There to Remind Me_5BD63B3B0D0AACC4,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Effect of the 2007–08 Writers Guild of America strike on television_A002988BA0D9A5EF,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Chinese New Year_ED0EA22BAA23C23F,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,"Angus, Thongs and Perfect Snogging_BA6CC0351F937467",Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,That's What Friends Are For_808E8D48ECA2200D,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,You've Lost That Lovin' Feelin'_9CDD3974DC4F3BB9,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,List of vampire traits in folklore and fiction_EF1FB9CB21D16667,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Take Good Care of My Baby_30A9314FD5318C6D,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,I Say a Little Prayer_5BD63B3B0D0AACC4,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,This Guy's in Love with You_5BD63B3B0D0AACC4,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Anyone Who Had a Heart (song)_5BD63B3B0D0AACC4,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,A House Is Not a Home (song)_5BD63B3B0D0AACC4,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Marketing mix_CAC6E7ADB3753093,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,"List of NHL players with 1,000 games played_E74E45D0539D45FE",Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Are We There Yet? (TV series)_DB8EED47BB88079F,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Dr. Seuss' How the Grinch Stole Christmas (2000 film)_600419B6E1815199,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,List of forms of government_1F48177B76E6E545,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,"You're a Mean One, Mr. Grinch_600419B6E1815199",Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,How the Grinch Stole Christmas!_9F902BE22D49F6C8,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,How the Grinch Stole Christmas!_90D029D67BF3F1A9,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Dr. Seuss_ECDBC67D9D6C6B9F,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Grinch_9F902BE22D49F6C8,Black Lightning (TV series)_D1006070B4301FF0,1
how many seasons of black lighting are there,Whoville_C7646DC2580C373C,Black Lightning (TV series)_D1006070B4301FF0,1
