query,top tables,target table,target answer
who's winning the world series in 2017,List of One Day International cricket records_21BECF1FD3AE4BD9,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Game seven_60A290BF45171B2F,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Game seven_2BED6E926A0E5547,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Blue Bloods (season 8)_68458ECF726EC293,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Contract with America_67DD416F18A20BDF,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Jessica Jones (TV series)_C2304C361E3386B6,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Doctor Who (series 10)_6585A31C4FFC4AFC,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Twice Upon a Time (Doctor Who)_6753F18E23DEB1D7,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,The Girl in the Fireplace_83E12064F623DE05,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Ice hockey by country_E1F2C8B600A9BABA,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Hollywood Squares_8D0F999B249E5704,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Walk-off home run_53C75CF707AD264,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,Walk-off home run_6FAE9B7C42A86F65,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,The Snowmen_A65E3C6206F64228,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,The Day of the Doctor_A65E3C6206F64228,2017 World Series_7DF71AF95535CB8A,Houston Astros
who's winning the world series in 2017,The Time of the Doctor_A65E3C6206F64228,2017 World Series_7DF71AF95535CB8A,Houston Astros
