query,top tables,target table,target answer
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_5FED200C81280AE2,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_8FBE91EBBF9E8389,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_38018472D7F66833,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_839D738780CE0571,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 1)_839D738780CE0571,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 2)_2DA64EEE5FA35934,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 7)_2DA64EEE5FA35934,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 6)_77E4DE48A8617D1F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 8)_FA4FBCABB4BBFF5E,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_E471F412A5E4D59A,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_A6D7DBCBD4D37CDB,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Lord Slug_BC328E71269557D3,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Battle of Gods_BC328E71269557D3,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Wrath of the Dragon_BC328E71269557D3,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_A0D26917984E2182,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Broly – The Legendary Super Saiyan_BC328E71269557D3,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Super_A0D26917984E2182,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball films_BBBF1EAB14C8DB4A,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z_2462435D26F4B59,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_EA43009EAFD92DB1,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 6)_4988DE7D1B08B7A6,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball episodes_F2293C0836B55804,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball films_8C8270095655F4E3,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball_BBBF1EAB14C8DB4A,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_F2293C0836B55804,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 8)_FB83E460B17033E9,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_EA527DD1E617C09F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball characters_77E4DE48A8617D1F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball episodes_77E4DE48A8617D1F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 1)_953746A97D02E581,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball GT_77E4DE48A8617D1F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 2)_855AF6F80091EAD7,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes (season 7)_B115E447B9E60242,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Goku_839D738780CE0571,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Krillin_839D738780CE0571,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball FighterZ_CAE33A07CD8EED28,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Xenoverse 2_CAE33A07CD8EED28,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_465CF167F0F18A42,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball_8C8270095655F4E3,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball films_288E305FDBF45754,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Wrath of the Dragon_31BC64E8371924B4,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball_8CA5B3AA0EC6C769,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball_5E1C00B4A4368CF9,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Broly – The Legendary Super Saiyan_3CAEB714B668AA38,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Super_7DBE2F438C7A982F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z_33222FA792756A0F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball: Plan to Eradicate the Super Saiyans_BC328E71269557D3,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Battle of Gods_83925BA3886C160C,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Lord Slug_71B7C9276FC0ACD,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Cartoon Network_86EC1D41B994C07B,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Deadman Wonderland_86EC1D41B994C07B,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Naruto_AAFF643807C4780E,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,One-Punch Man_86EC1D41B994C07B,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z_5493674DB0354847,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Black Clover_AAFF643807C4780E,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Sword Art Online_33AD1668CFCC60C5,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball films_A06B79CA026E7FF7,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Tokyo Ghoul_1C3030C177E4F773,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Toonami (India)_AAFF643807C4780E,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Attack on Titan_1C3030C177E4F773,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,My Hero Academia_33222FA792756A0F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_E325A604AD3B63D2,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Colleen Clinkenbeard_25D04F754DC6B037,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_202474B1CC044BA8,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball GT_22F70B21B824684F,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_E0AA92C80A6318A8,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball_62F910A153E6BBCB,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Super_C9964A6E6C74BC20,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Super_E5A8CEBA08E58DBB,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Wrath of the Dragon_317DEA5F646DDB71,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_DDA0BC8C6E724039,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Lord Slug_369FBA0A5F6F016E,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Battle of Gods_26C914127EB6EAEB,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Todd Haberkorn_641CA37D3A768AB5,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_AF6DB8E90621AC62,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball episodes_4E61821642CA96AB,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball episodes_C598D677CB1E0E0A,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z: Broly – The Legendary Super Saiyan_6008C84C8792A417,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_6DED669AE5E02AEB,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of One Day International cricket records_968050EBE011A69B,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_215046D61CF5F0DF,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_63DC5D13A7F694DB,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_DF81FB2C8CF2835C,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Sword Art Online_D475150E92379C91,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Z episodes_15C70F2802162EB1,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Xenoverse 2_1BF9F13735832AA,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_2367FF4AAF734937,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_D3B110747969EAAF,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_FDF37D9CAD29AC55,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Z_6C5EFFE6E44A16BF,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_596C319AF83ECEF4,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_D74907D033D6C4C,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball films_C8D116B3DA10B4C5,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball films_42CF3794E7C796E2,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball FighterZ_4A121AC2CF1C4ADA,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Colleen Clinkenbeard_6D1264B29810D5BF,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Twenty20 International records_37E5E99A3B59D7D1,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Krillin_E67C437B6D777F83,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball episodes_D7BC5459771F79C7,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Peter Kelamis_2E4491F85BF728EC,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball episodes_DAD7375F6ADAD797,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball FighterZ_8AF2D6999F1A4375,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball FighterZ_F20A9B9C63FB2753,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_C7F895087CD5D48E,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball FighterZ_95D43BE3170ACDC7,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,Dragon Ball Xenoverse 2_95FF1C0E74FFBB36,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_2B3EFB60ED77AF44,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
which came out first dragon ball or dragon ball z,List of Dragon Ball Super episodes_3089B89BC2A7A143,Dragon Ball_9FA24AAF4C4A3001,Dragon Ball
