query,top tables,target table,target answer
when did robben island became a world heritage site,Robben Island_7591D51DB0520BFC,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in Peru_9E2D6BB27B8F7C84,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Gallipoli Campaign_E2D93804F186928E,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Hildesheim Cathedral_C70D2398956596D4,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in the Philippines_454B49014E9A8E73,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in India_AF417B44C098B98E,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Eiger_D93664420EF8298A,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Blombos Cave_D757613521989AD6,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Mammoth Cave National Park_D757613521989AD6,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Who Do You Think You Are? (UK TV series)_13AB5B4248277517,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Lascaux_959FD5871CC7B7F3,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Cave of Altamira_5E625FD4CF3840A0,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Harappa_C91651DAE1913D1A,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Mohenjo-daro_177BA47808404B03,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Tropical Rainforest Heritage of Sumatra_B27D52487E45EE5D,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in India_13FD1CF35B43CAF,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Crown colony_580F1BF1543864CD,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Borobudur_ECC5FFA4670047B2,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Alhambra_E8776ED809917C3F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of national parks of India_E86E7D5D5BF60A24,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Segovia_10FC2689D0B73868,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Sagrada Família_10FC2689D0B73868,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Seville Cathedral_10FC2689D0B73868,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Cave of Altamira_10FC2689D0B73868,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in the Philippines_D00963B24A29F6C1,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Game seven_2BED6E926A0E5547,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Marrakesh_2EB884C4F34CE17E,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Rabat_2EB884C4F34CE17E,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Ephesus_8B71104A942FB87A,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of The Last Man on Earth episodes_9FD646BD70085CB1,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Troy_598D2B099AB54BA9,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Çatalhöyük_598D2B099AB54BA9,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Skye_6B3850F564667309,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Blombos Cave_F22D1FB16371FE81,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Skye_78A57C5E7EB02E64,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Mammoth Cave National Park_44748F95ED16B32B,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Lascaux_F1514A66470084B5,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Cave of Altamira_5418E791B2B95733,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Territorial evolution of the United States_D47A12DB3B8DD093,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Easter Island_B8E3B2FADB7D171,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of Inner Hebrides_ABB9E0152574670B,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Grand Canyon_7DA2ECF598228F2B,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Grand Canyon National Park_7DA2ECF598228F2B,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of Inner Hebrides_6A6D52DF3FD5F1B9,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Jersey Shore (TV series)_AB4CB0F6198AFF66,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Arizona_4D0FF8D8D60C79D2,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Easter Island_BEE58BDBDE687A86,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Petrified Forest National Park_4D0FF8D8D60C79D2,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Slide Rock State Park_4D0FF8D8D60C79D2,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,In the Heat of the Night (TV series)_917CCC454011E762,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Cairo_37654A369D6BCE21,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Cairo_7E0F6C51C60E3B98,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Borobudur_6DE00FBFD5B89D11,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Statue of Liberty_71DFC9E925FBFA3A,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Hawaiʻi Volcanoes National Park_71DFC9E925FBFA3A,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Tropical Rainforest Heritage of Sumatra_B411B6A5E77A636A,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in the United Kingdom_73379F02F5990359,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Commanders of World War II_251A1D20EF430AF0,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Independence Hall_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Everglades National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Olympic National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Statue of Liberty_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Yellowstone National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Yosemite National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Carlsbad Caverns National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Grand Canyon National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Mammoth Cave National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Old English_403434BE75E170AD,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Great Smoky Mountains National Park_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Redwood National and State Parks_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Glacier National Park (U.S.)_E28C485ECA0E335F,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Sydney Opera House_2177AF3A3DCF110D,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Shark Bay_C5E0924F8638A670,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Great Barrier Reef_C5E0924F8638A670,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Lord Howe Island_C5E0924F8638A670,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of French monarchs_6886187C3407C901,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Wet Tropics of Queensland_C5E0924F8638A670,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,President of the Quorum of the Twelve Apostles (LDS Church)_D3EC92671FA2D68B,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in the United Kingdom_317D7B2A38CE3818,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Elephanta Caves_FF59C435A852A4CA,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Rio de Janeiro_E568ABF841C31D94,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Brihadeeswarar Temple_CBBC38F2B0A69242,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Robben Island_6A36058CF55C2111,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Silk Road_FD3F17A1C06DF465,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Amazons (DC Comics)_71DC39DACAEF176,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Great Wall of China_FD3F17A1C06DF465,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Stonehenge_4A999837E1A0F204,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Hadrian's Wall_4A999837E1A0F204,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in the Philippines_AC4173578C51D124,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Forbidden City_8DBC8D932633C661,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Ming tombs_8DBC8D932633C661,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Potala Palace_8DBC8D932633C661,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Shaolin Monastery_8DBC8D932633C661,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Terracotta Army_8DBC8D932633C661,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Lake District_317D7B2A38CE3818,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Skara Brae_317D7B2A38CE3818,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Westminster Abbey_317D7B2A38CE3818,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Blombos Cave_9827D50A34B88A48,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,"Bath, Somerset_317D7B2A38CE3818",Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Palace of Westminster_317D7B2A38CE3818,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Tower of London_317D7B2A38CE3818,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Giant's Causeway_317D7B2A38CE3818,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Elephanta Caves_769D578CBD6E73D7,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Mosque–Cathedral of Córdoba_6837F4BEA0F58B59,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Game seven_95C07BD406A792AE,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Lascaux_68E109B972EEE408,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Cave of Altamira_68E109B972EEE408,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Mammoth Cave National Park_869EB3686D0907C9,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Man with a Plan (TV series)_503A04F2BAF91013,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Northeast India_33FFEA926CD6EB42,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Dominion_4FDEE4CB04BE89B9,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Capital of the Philippines_CF0FE78268061F26,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Xochimilco_477ED4037A719B21,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Mexico City_477ED4037A719B21,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Monte Albán_CE919AD5AB2F8131,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Chichen Itza_89D0AECFC9E42224,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Garden of the Gods Wilderness_5A6A3484742EB70D,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,San Miguel de Allende_477ED4037A719B21,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,"Mary, Did You Know?_605821A9B50ED825",Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Tunku Abdul Rahman National Park_B6264B65790F3976,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Hildesheim Cathedral_D8CAD37F9D1A413D,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of The Last Man on Earth episodes_FE86BD292E6D56FB,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Robben Island_850F3B9FC2432845,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Twelve Olympians_E9E6C0C9B16E9DAE,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Territorial evolution of the United States_50AD55527F3C22F3,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Grand Canyon National Park_C05CFF3DBDD1AE04,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Commanders of World War II_7DB436065CB37232,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Glacier National Park (U.S.)_FC34B18BD3FDF745,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,RTÉ Sports Person of the Year_FE12A263D509B0DF,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of top-selling candy brands_4AF5525D9B91341,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,List of World Heritage Sites in the Philippines_A6C9BF8D67D2FA34,Robben Island_7591D51DB0520BFC,1999
when did robben island became a world heritage site,Pyramid of Djoser_F788823F23F4A1CA,Robben Island_7591D51DB0520BFC,1999
