query,top tables,target table,target answer
when did you rock my world come out,"Mary, Did You Know?_605821A9B50ED825",You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Find Out Who Your Friends Are_F8EE71538FFAF078,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Seven Nation Army_635F89BEFA1247EF,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,George Strait_7FC84568A73810B1,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Out Last Night_6B177A79C84A5401,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,I Love Rock 'n' Roll_843AC895536BA20D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,My Songs Know What You Did in the Dark (Light Em Up)_9646B09962FC61D9,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,I Cross My Heart_12779318B5F138E8,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Fall Out Boy_A5BBBFA786900AA9,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,When the Sun Goes Down (Kenny Chesney song)_46B11FD0650F074,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Oops!... I Did It Again (song)_AA232BEB9FC2CD2B,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,You and Tequila_46B11FD0650F074,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,I Just Want to Dance with You_12779318B5F138E8,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Carried Away (George Strait song)_12779318B5F138E8,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Everybody Wants to Go to Heaven_46B11FD0650F074,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,When I Fall in Love_C659BA0D8E4D0F15,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,"Hey, Good Lookin' (song)_46B11FD0650F074",You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Anything but Mine_F806F506CD0F06C0,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Ireland in the Eurovision Song Contest_CAF17F7C47F27EB7,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Ireland in the Eurovision Song Contest 2018_CAF17F7C47F27EB7,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Save It for a Rainy Day (Kenny Chesney song)_6B177A79C84A5401,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,We Are the World_268A8FBA420BC09C,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,We Are the World_40C7E8B6AB08F9C7,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,I'm a Slave 4 U_4087E43A464AD,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Everything's Gonna Be Alright (David Lee Murphy and Kenny Chesney song)_417CCE1695CFCA6D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,My Heart Will Go On_AF73F94F98D3FBF0,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,All by Myself_AF73F94F98D3FBF0,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,To Love You More_8A8D2DA98E120EE,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,At Last_53CBAD55E37D51E5,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Save Rock and Roll_CE8D98E5B9F6944D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,God Bless America_C659BA0D8E4D0F15,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,...Baby One More Time (song)_843AC895536BA20D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Because You Loved Me_53CBAD55E37D51E5,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,I Drove All Night_C659BA0D8E4D0F15,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,You've Got a Friend_53CBAD55E37D51E5,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Alone (Heart song)_C659BA0D8E4D0F15,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Beauty and the Beast (Disney song)_AF73F94F98D3FBF0,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,If U Seek Amy_BA499156F3CF8A05,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,It's All Coming Back to Me Now_C659BA0D8E4D0F15,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,The Prayer (Celine Dion and Andrea Bocelli song)_548456C6298F56A8,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,(You Make Me Feel Like) A Natural Woman_53CBAD55E37D51E5,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Captain Mainwaring_1E66FDCB46A4A47D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,The Power of Love (Jennifer Rush song)_53CBAD55E37D51E5,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Dad's Army_C710794EA0E91F9C,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Marguerita Time_B0A4E33F489FC52,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,List of Dad's Army characters_1E66FDCB46A4A47D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Dad's Army (2016 film)_C710794EA0E91F9C,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,(I Can't Get No) Satisfaction_BA499156F3CF8A05,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Bat Out of Hell_E397610C650B1E16,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,You Ain't Woman Enough (To Take My Man)_2D0983BBC5BEA35D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,All the Way Up (Fat Joe and Remy Ma song)_97F4A8BFAD553515,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Coal Miner's Daughter (song)_2D0983BBC5BEA35D,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Nobody Knows You When You're Down and Out_D7227E9B849C4B9A,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,You're Sixteen_BF5EAF7114D600F2,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Would I Lie to You? (Charles & Eddie song)_6986FE4F836931B2,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,"Kiss Me, Kate_6188C8A03DE7E10B",You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Two Out of Three Ain't Bad_F2D38699E9A46F4A,You Rock My World_2F5F977E1247D606,"August 22, 2001"
when did you rock my world come out,Thomas & Friends_BF5EAF7114D600F2,You Rock My World_2F5F977E1247D606,"August 22, 2001"
