query,top tables,target table,target answer
when does grey's anatomy come back on in march,A Change Is Gonna Come (Grey's Anatomy)_BC1EBBA748DB6F76,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,A Change Is Gonna Come (Grey's Anatomy)_25756F2597F72A08,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Flight (Grey's Anatomy)_D76D6606CF802C81,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,List of Grey's Anatomy episodes_675CC7BCEEE284DA,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Flight (Grey's Anatomy)_675CC7BCEEE284DA,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 13)_85E90D041AC4B171,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Invasion (Grey's Anatomy)_675CC7BCEEE284DA,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 4)_675CC7BCEEE284DA,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 11)_90545438E5883E7E,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 13)_90545438E5883E7E,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 6)_90545438E5883E7E,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 10)_7508E2E3A52774F3,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 3)_7508E2E3A52774F3,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 4)_7508E2E3A52774F3,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 5)_7508E2E3A52774F3,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Death and All His Friends (Grey's Anatomy)_D76D6606CF802C81,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Flight (Grey's Anatomy)_9BA857CF60428D4A,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Losing My Religion (Grey's Anatomy)_25756F2597F72A08,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 1)_358ECE80C64833FB,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Grey's Anatomy (season 8)_358ECE80C64833FB,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
when does grey's anatomy come back on in march,Death and All His Friends (Grey's Anatomy)_BC1EBBA748DB6F76,Grey's Anatomy (season 14)_757C88F499B91D72,"March 1, 2018"
