query,top tables,target table,target answer
who sang the song i love to love,Whitney Houston (album)_54791B3B66E16413,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Whitney Houston_D7982C47AF8C562F,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Who Are You: School 2015_A5D8F53520A6B170,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Who Wants to Be a Millionaire? (song)_725073519830C91C,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,You're the One (Dwight Yoakam song)_AA7DAABDF74820A1,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Who Wants to Be a Millionaire? (song)_7232A7204B6D4D71,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,School 2013_A5D8F53520A6B170,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Fight for My Way_945D83607A045D66,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Anyone Who Had a Heart (song)_5BD63B3B0D0AACC4,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Are You Human Too?_945D83607A045D66,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,In the Still of the Night (Cole Porter song)_D5A5FC6090302C59,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Don't Fence Me In (song)_D5A5FC6090302C59,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,"Hey, Good Lookin' (song)_D5A5FC6090302C59",I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,A House Is Not a Home (song)_5BD63B3B0D0AACC4,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,Ring of Fire (song)_A659C7924B0C0BED,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,United Kingdom in the Eurovision Song Contest 2015_F74C87345722D335,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,United Kingdom in the Eurovision Song Contest_C00F276C646D75A3,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,United Kingdom in the Eurovision Song Contest 2018_C00F276C646D75A3,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
who sang the song i love to love,America's Got Talent (season 8)_58EE41B516A1C8D8,I Love to Love (But My Baby Loves to Dance)_15558CEC3F0D5DEB,Tina Charles
