query,top tables,target table,target answer
when did boston become the capital of massachusetts,Massachusetts House of Representatives_EEAFBFAD4D159FCA,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,The Berkshires_99D8862ECEF1E66F,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,History of Massachusetts_99D8862ECEF1E66F,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Boston_99D8862ECEF1E66F,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts_2312ECB6FB8E3AF4,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,"Everett, Massachusetts_99D8862ECEF1E66F",Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,"Methuen, Massachusetts_99D8862ECEF1E66F",Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,"Springfield, Massachusetts_99D8862ECEF1E66F",Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,"Medford, Massachusetts_43A296231B274DC2",Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Boston_313281F03340BF82,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Who Do You Think You Are? (UK TV series)_13AB5B4248277517,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,List of capitals in the United States_24F64E98B682F088,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts Senate_9F062F7EB0F4F11B,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts House of Representatives_9F062F7EB0F4F11B,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Law & Order: Special Victims Unit (season 19)_10D9C0D82313156F,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Dominion of New England_35665E2E90CDA4D7,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts Supreme Judicial Court_1EE9891DFA21C155,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts_1EE9891DFA21C155,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,110th United States Congress_6D969F1D464B807D,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Living Biblically_461BB4E001B79F40,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,110th United States Congress_4D373215ACAC9E6,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,iOS version history_BE56B617A7A51EE1,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Founding Fathers of the United States_88CB3C4697B3A471,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Boston Tea Party_C3383DBA2BE7956A,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Walk the Prank_F274F92A6BCD46C9,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,History of smallpox_1594C9A4F87ACEB7,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Boston Tea Party_88CB3C4697B3A471,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts Compromise_88CB3C4697B3A471,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,In the Heat of the Night (TV series)_917CCC454011E762,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,List of The Mick episodes_CBAE94A10E3BEB9,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,CharlieCard_3B35010C99B66A6C,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,University of Massachusetts Boston_F44EAE36697F39B,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Committees of correspondence_88CB3C4697B3A471,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Sons of Liberty_88CB3C4697B3A471,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Tremont Street Subway_E6B9FDF0B20EDEDE,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,John Adams (miniseries)_88CB3C4697B3A471,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Samuel Adams (beer)_F5A92D5E3BC5F2E4,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,"United States presidential election, 1796_88CB3C4697B3A471",Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Law & Order: Special Victims Unit (season 19)_CE9E9CCA105B6549,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Man with a Plan (TV series)_503A04F2BAF91013,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Sons of Liberty (miniseries)_824DD7B9A66B691D,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,List of school shootings in the United States_26143840C898681D,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,When I Fall in Love_5B6475D040736004,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,List of death row inmates in the United States_86D91ED5822ED7D1,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Boston_72ED4507EA145112,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Signing of the United States Declaration of Independence_C77A2DF08ED0A2C9,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Founding Fathers of the United States_C77A2DF08ED0A2C9,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Physical history of the United States Declaration of Independence_C77A2DF08ED0A2C9,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Harvard University_DDE35695A427FACA,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Public holidays in the United States_192B0636ABF8317E,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,The Durrells_968450A8577F0985,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Erie Canal_CB8357A60F9CE2BD,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Raven's Home_EB7BA19741712CD9,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Hudson River_28D6D07F33D0CEF9,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Resignation from the United States Senate_711D5D3B91045EE8,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,103rd United States Congress_34E7115B38AA42EA,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Catskill Mountains_75BC075BB0A1BBC2,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Mohawk River_75BC075BB0A1BBC2,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Game seven_2BED6E926A0E5547,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Capital punishment by country_384DAF1CD1AEA668,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Visual acuity_A0D455242DC02384,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,List of Presidents of the United States by other offices held_CBAD84CFE80961AA,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts Bay Colony_248183785340E1BA,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Massachusetts Supreme Judicial Court_A96865ABD64FD5D8,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,France in the American Revolutionary War_B32A1AF71193D7A6,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Decolonization_B60788C97BB4EB3E,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Colonial history of the United States_1FE5C59220B534F5,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,France in the American Revolutionary War_CB390C0314B68CA1,Boston_313281F03340BF82,"March 4, 1822"
when did boston become the capital of massachusetts,Crispus Attucks_326FA2A65924D0C5,Boston_313281F03340BF82,"March 4, 1822"
