query,top tables,target table,target answer
state the basic operating principle of an led,An Essay on the Principle of Population_728139407BF10C87,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Bell Labs_B5C5FA3403F3CECF,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,An Essay on the Principle of Population_5C092BECBF4A350E,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Indian Railways_1816081DDA132B61,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,1999 Pakistani coup d'état_8674B07ADC858761,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,List of Batman Family adversaries_6A004CAC45C924B2,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,President's rule_4B5CD351C539F334,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,World population_13C7C4F76C8A94F1,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,World energy consumption_13C7C4F76C8A94F1,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,United States Air Force Basic Military Training_FFA8F1B8AC752F69,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,United States Air Force Basic Military Training_6C20A7E78D123BA8,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Bridge scoring_E943F3D025A54B2C,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Carrying capacity_EC345052EE0FDA0B,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,One-child policy_EC345052EE0FDA0B,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,World population milestones_375E571178B64BA9,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Joint Base Andrews_68B54768210098E5,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Demography of the United Kingdom_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Green Revolution_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Habitat destruction_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Population density_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Population growth_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Population pyramid_728139407BF10C87,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Sustainable development_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Two-child policy_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,List of Linux distributions_8192BAE709BB38BD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Classic Maya collapse_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,World energy resources_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,World population milestones_728139407BF10C87,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,A Modest Proposal_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,I = PAT_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,United Nations Population Fund_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
state the basic operating principle of an led,Earth's energy budget_4A71B619C5AD8AAD,Light-emitting diode_D756A8A8184D3E1E,Electroluminescence
