query,top tables,target table,target answer
what is the compulsory super rate in australia,Compulsory education_3519363FE754F149,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Super Size Me_76422D2D72B94451,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Child benefits in the United Kingdom_BE9696D5A5290CDA,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,List of Dragon Ball Z episodes_5FED200C81280AE2,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,I Want to Know What Love Is_70FB231BFD04DAE,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Social Security (United States)_A7AB71019ADC5EEB,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Financial Services Compensation Scheme_77FE6F378C34DB00,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Indigenous Australians_E3D0F34342A1FE2C,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Transpiration_599509A179F87060,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The King Is Gone (So Are You)_C8107648059A3CA,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Sales taxes in Canada_1EC0B1E150FFC335,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Minimum wage in the United States_68185A70483A5007,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The Mavericks_16DA8D6055CBBC88,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Minimum wage in the United States_6F35AF4557094E32,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,International rankings of Iran_9B81F2AFB2B0B938,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Sally Brown_600C46B32460E384,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,International rankings of Iran_A14F9750366B4427,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Ethanol fuel in the United States_4DBDDD097047B4B1,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Elizabeth II_EA716283FC88A979,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,What I Did for Love (A Chorus Line)_2E6608BB285877F1,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,E-ZPass_6D67B48362E25114,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The Queen (film)_EA716283FC88A979,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Minimum wage in the United States_928ADFE765E22DB1,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Dance the Night Away (The Mavericks song)_16DA8D6055CBBC88,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Blue Moon (1934 song)_BEDA50C5387B4704,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The Peanuts Movie_31C34FD237665050,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Charlie Brown_FBF2E43DBCC356F6,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Addiction_A22A3BC8AC7C7216,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The Crown (TV series)_831D03F8453F4A27,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Little Red-Haired Girl_FBF2E43DBCC356F6,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Rerun van Pelt_FBF2E43DBCC356F6,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,List of Peanuts characters_FBF2E43DBCC356F6,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Lost (TV series)_19315F55739E4D0F,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,A Charlie Brown Christmas_31C34FD237665050,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,A Charlie Brown Thanksgiving_31C34FD237665050,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Woodstock (Peanuts)_31C34FD237665050,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,"It's the Great Pumpkin, Charlie Brown_31C34FD237665050",Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,International rankings of Iran_BAC19A9F0F762F4F,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,"Hey, Good Lookin' (song)_BEDA50C5387B4704",Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,What I Did for Love (A Chorus Line)_8B6E3847C6864E98,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Here Comes My Baby (Cat Stevens song)_BEDA50C5387B4704,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,A Charlie Brown Christmas (soundtrack)_31C34FD237665050,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Don't Give Up (Peter Gabriel and Kate Bush song)_FA710CF213234FEF,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,What the World Needs Now Is Love_AFCD5F994CD14379,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Monarchy of the United Kingdom_FEC1A4B2C72308D5,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Minimum wage in the United States_A01F6438E1617889,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Down syndrome_566FCF92CB0CE742,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Super Bowl XLVII halftime show_BDE83C1E305322FD,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Ain't Nobody_FDF5E7AF50866D79,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Greek government-debt crisis_598BFDD1112B2D03,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Queen's Official Birthday_3FCEF7B263B4C939,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Diamond Jubilee of Queen Elizabeth II_6574E46E5B9540EB,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Monarchy of Canada_824ED4493F574417,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,List of prime ministers of Elizabeth II_D34868CD8BA3242A,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Fire and Rain (song)_FDF5E7AF50866D79,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Elizabeth II_4E4B597E75FBC4B,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Monarchy of the United Kingdom_4E4B597E75FBC4B,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Queen Elizabeth The Queen Mother_4E4B597E75FBC4B,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Elizabeth II_B733BCF79BADD78E,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Party at the Palace_A05C96F53FEDDB39,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,International rankings of Iran_C21F309A777E771F,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The Crown (TV series)_4E4B597E75FBC4B,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,"What's New, Scooby-Doo?_B85D18FC6B9FF66F",Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,List of political parties in Australia_C3A43F724F2BF537,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,PlayStation 3_7E932EC9740D50A7,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,PlayStation 2_4CDF1D97539C298E,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Monarchy of Canada_4EB0B780CA45026A,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Monarchy of New Zealand_4EB0B780CA45026A,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Until You Come Back to Me (That's What I'm Gonna Do)_DB702AA9B035BCE9,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Sony/ATV Music Publishing_5757F362E6393319,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,"File:Jimi Hendrix burning his guitar at the Monterey Pop Festival, June 18, 1967.jpg_4AB60A85322E39E5",Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The Crown (TV series)_4EB0B780CA45026A,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Flashdance... What a Feeling_D80ABC42A6B0F6C9,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,PlayStation 4_8AD509836D912FEB,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Anthony Bourdain: Parts Unknown_3362CC2BB8B35ABD,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Right of Children to Free and Compulsory Education Act_13C5915C450ADBC6,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,I Just Don't Know What to Do with Myself_D80ABC42A6B0F6C9,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,"Right of Children to Free and Compulsory Education Act, 2009_79E7736D0CB2A854",Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Back to the Future: Music from the Motion Picture Soundtrack_74EB1FBEA9932C93,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,When All Is Said and Done_F230CA9467489EA1,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Cloudy with a Chance of Meatballs (TV series)_46957945CA7D1F01,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,What the World Needs Now Is Love_988CD3ABC8C91379,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,List of Horrid Henry (TV series) episodes_A5411E9F5FA594EC,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,British Agricultural Revolution_19F3F22F5FC20A63,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,International rankings of Iran_90946B8791619D83,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,I Want to Know What Love Is_2D50EDB8C831E8A4,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Infinity Gems_BDCE77C3B0BB54A9,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,In the Ghetto_724D775F0D0A84AC,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,ABBA_E2A3D7B804BE8341,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Infinity Gems_5DFC70587638AAB6,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,How Sweet It Is (To Be Loved by You)_3140E10B0F93379A,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Super Bowl 50_F876EB58A211D1E9,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,What we've got here is failure to communicate_50BF655D739CC1B4,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Conscientious objector_F22298D5DFC494A,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Red River of the South_39BA20AEA2C01AFA,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,"You're the First, the Last, My Everything_BE1B04C46CE1E66A",Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,How Sweet It Is (To Be Loved by You)_72B63D9E9CE32902,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,Just the Way You Are (Billy Joel song)_724D775F0D0A84AC,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,This Is What It Feels Like_4CE92EFC88EBE9D7,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,List of centuries in Twenty20 International cricket_49D5B1E8D55D70A6,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,The Detour (TV series)_7DBADDD72465642,Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,"Can't Get Enough of Your Love, Babe_E300A70AC3D51D45",Superannuation in Australia_2881C222D897D6FD,9.5
what is the compulsory super rate in australia,What Is Love_FB159068711A887C,Superannuation in Australia_2881C222D897D6FD,9.5
