query,top tables,target table,target answer
where is the central bank of the united states,Sudan_B34662C5DF9EDD28,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Lesotho_AE9DB1283D0D4A5D,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,South Africa_DE3F74FD56009AA3,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Kenya_F98594D058133557,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Sierra Leone_523893D75F58CED5,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Australia_6A8A49E1D001A254,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Federal Reserve System_C9173CABF2B8286E,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Bank of England_AC471639206AB0CB,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Banknotes of the pound sterling_DC98C685357E29CA,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Dominica_316AB6AB4B3CE89B,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,History of central banking in the United States_7135BF124C0C70D4,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,List of territorial entities where English is an official language_7847A719A08F50F9,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,List of territorial entities where English is an official language_6A94D8C261AF64A8,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Languages of the United States_A37B98EE203614C5,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Kenya_6D95FDF3C0FA70FE,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Guyana_D47A978F19ECBFA2,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Sudan_3A365DDD987CDF88,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Languages of the United States_CDC27AF889664A01,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Languages of the Philippines_6A94D8C261AF64A8,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Kenya_C292D25C5D1EEFF5,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Sudan_A37B98EE203614C5,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Languages of Fiji_6A94D8C261AF64A8,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
where is the central bank of the united states,Isle of Man_301F974174F1D8DE,Federal Reserve System_1A892FA9567F462,"Eccles Building, Washington, D.C."
