query,top tables,target table,target answer
who sings the song if i could turn back time,If I Could Turn Back the Hands of Time_EC664695CD80FE53,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back Time_988636DC0C8F3236,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back Time_1BD78A882CA98600,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If You Could See Me Now (1946 song)_34053FA88A2308,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back Time_BFF3551F7E07CF7,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back the Hands of Time_C21A1E551C5C9707,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back the Hands of Time_553C2A9411BACC7B,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back the Hands of Time_5F8A7C4F4647F76A,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,You're the One (Dwight Yoakam song)_AA7DAABDF74820A1,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back the Hands of Time_FCA0E4EDA5430E2,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back the Hands of Time_24E4F698AD29918E,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Who's Gonna Fill Their Shoes (song)_8D0825B4CDBD0739,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,I Left My Heart in San Francisco_DEA99D90497C75B6,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Rain (The Script song)_ED10A1C7A4C5E19F,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,The X Factor (UK series 1)_CE3E3FDB5F66C1BD,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Don't Get Around Much Anymore_DEA99D90497C75B6,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Cheek to Cheek (album)_DEA99D90497C75B6,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Hall of Fame (song)_DE3FA616C61E44A,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Who Can I Turn To?_909FD0AB0E8F5688,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Make a Living (song)_3D3FA879C4346DBB,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,List of awards and nominations received by R. Kelly_C04D6B5110ECE100,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Singin' in the Rain (song)_D5EDFFF46DB35A28,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Love Me or Leave Me (Donaldson and Kahn song)_F5AFFE4FCA044816,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back Time_744979C935B932EA,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,2017 Billboard Music Awards_F262064520E8FDB4,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,She Thinks I Still Care_DB5467D529F83F58,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,I Don't Wanna Play House_DB5467D529F83F58,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Tennessee Whiskey (song)_1B03EBE583A1FBFC,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Crazy Little Thing Called Love_3EF9F4E37D11DEBE,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Nature Boy_6051571EDDCA88F2,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,All I Ever Need Is You (song)_E9C813A09CB1703F,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Turn Back Time_4617567C0B9A2879,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Nice Work If You Can Get It (song)_74AFFF4F9C571250,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Turn the Page (Bob Seger song)_96AB6FEFDAFDB821,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Were a Carpenter (song)_CEECC1F32C7D2407,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If Drinkin' Don't Kill Me (Her Memory Will)_8D0825B4CDBD0739,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Suspicious Minds_2F2615C8649BC6E,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,I Want You to Want Me_2F2615C8649BC6E,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Gentle on My Mind (song)_B05410AAEDC97747,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,The Man Who Can't Be Moved_16A65D5D686D332B,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,You Belong to Me (1952 song)_FDEB0945818C607E,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Could Make a Living (song)_34E236E78718C6E2,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Please Don't Tell Me How the Story Ends_40DA70B57195F47A,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Believe (Cher song)_B989197693789071,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Dancing with the Stars (U.S. season 17)_1488F2B7929B3CF1,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,I Wouldn't Have Missed It for the World_250F3A050FE2A45C,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Alone (Heart song)_B22A69F8C8103387,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Hallelujah I Love Her So_E617B5B33D9FF9A2,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,She Thinks I Still Care_1B03EBE583A1FBFC,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Don't Let Me Be Misunderstood_CD5996D929C2AB64,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,"To Be Young, Gifted and Black_CD5996D929C2AB64",If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,I Wish I Knew How It Would Feel to Be Free_CD5996D929C2AB64,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Beyond the Sea (song)_79D59FE50E457C60,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Could I Have This Dance_75C6B4A1FD90E05E,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,I Always Get Lucky with You_8D0825B4CDBD0739,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,He Stopped Loving Her Today_CE427406AD6C5FCD,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,A Country Boy Can Survive_E617B5B33D9FF9A2,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Splish Splash (song)_A7C99598E06932D9,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,It Was Almost Like a Song_6DC943E9D59BC9C1,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,I Still Haven't Found What I'm Looking For_C374A0EAC5A33144,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,(I'd Be) A Legend in My Time_6DC943E9D59BC9C1,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,My One and Only (song)_74AFFF4F9C571250,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,It's My Party (Lesley Gore song)_83E738CD30B830C0,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Hall of Fame (song)_1B63E5B04937235F,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Gentle on My Mind (song)_AC44FDDE16EFA58F,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Were a Carpenter (song)_CEF9B82629E186DA,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If I Had a Hammer_39F5D4F375F0303F,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,All I Ever Need Is You (song)_D34EDE17A68138ED,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Believe (Cher song)_373E5D7DBCA452FC,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,What a Difference You've Made in My Life_6DC943E9D59BC9C1,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Islands in the Stream (song)_D34EDE17A68138ED,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Love Hurts_B989197693789071,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,If You Could Read My Mind_550896A16C33F14F,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,The Times They Are a-Changin' (song)_BCB6A3F1C9FE1426,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,For What It's Worth_6CB0773DE936A974,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Walking in Memphis_FEE8AF8769F38F32,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Don't You Ever Get Tired (Of Hurting Me)_6D24032DD33160C4,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,Let It Be Me (The Everly Brothers song)_6479229BEDB3B30C,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,All I Really Want to Do_FEE8AF8769F38F32,If I Could Turn Back Time_988636DC0C8F3236,Cher
who sings the song if i could turn back time,The Who Tour 1982_43A9E714CC4EEE3B,If I Could Turn Back Time_988636DC0C8F3236,Cher
