query,top tables,target table,target answer
how old is chloe from the only way is essex daughter,Dance Moms (season 7)_CA07403288963C06,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_971DB061119580B3,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,Chloe Sims_CD78B20CE6ABDE7F,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_23800120BCE252CA,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_A1E8BAC87E888934,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_871D3BAFB508F0E0,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_8B35242E36306567,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_CBB1376D63C0E0C7,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of Lucifer episodes_BCC00B071EA95BEE,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_48010B9460B205DB,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_7901F4EC5AA2E5DE,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_3DF1FAF2DA8C832E,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_E86833F202AF172D,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_F56DEFCA0FF0E46E,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_8C7100EE719200EC,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of Lucifer episodes_56A931FCD5D43A6B,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_536F6AD5B2D44EB1,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_40C04EC01E7BECF7,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_73416A9E621C71B8,Chloe Sims_CD78B20CE6ABDE7F,age 36
how old is chloe from the only way is essex daughter,List of The Only Way Is Essex episodes_407BEB47097A5B5A,Chloe Sims_CD78B20CE6ABDE7F,age 36
