query,top tables,target table,target answer
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._2C86EDA0972B958E,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._82A085858F99F64A,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._9479339C58653BF7,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._FA4F930A3274CA67,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._7C74737D2BD22984,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._A8491852AB084693,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._A6D9DBCFD14D7AA7,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._48AECB53B6E9B11A,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._BEC83A7A978A8541,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Inverness Caledonian Thistle F.C._B74CE9F82544F2C7,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Queen of the South F.C._2C86EDA0972B958E,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Rangers F.C._261915EC7976F741,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Heart of Midlothian F.C._2C86EDA0972B958E,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,List of Scottish Cup finals_9D2277FFB36F386A,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Queen of the South F.C._FA4F930A3274CA67,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Celtic F.C._2C86EDA0972B958E,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Scottish Premiership_DDDAFA4F3947ED09,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Rangers F.C._F67496CABB4A8476,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
who is the manager of inverness caledonian thistle,Heart of Midlothian F.C._FA4F930A3274CA67,Inverness Caledonian Thistle F.C._36034DDC97A05A4E,John Robertson
