query,top tables,target table,target answer
who is playing the halftime show for the superbowl,List of The Mindy Project episodes_B1C323B31B73D54C,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Cloak & Dagger (TV series)_A3CE6053B56F7D62,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,There Must Be an Angel (Playing with My Heart)_7F803F0809B8A060,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Westworld (season 2)_DC7C2EEC1DBA710D,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,The Get Down_C1D9AA8D8BAD51C6,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,I Am Jazz_1ADD14058A4E7B5,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,List of The Melancholy of Haruhi Suzumiya episodes_46261B6B5EE2E8FC,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,It Ain't Hard to Tell_1B16BF15AAC6F469,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,List of first-class cricket records_58253FDA8AEE3A27,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Super Bowl XLVII halftime show_BDE83C1E305322FD,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,I'll Be There for You (The Rembrandts song)_771BD157C0F60413,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Monica Geller_87EDDA1091711A3D,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Rachel Green_87EDDA1091711A3D,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,SEAL Team (TV series)_67DC0AD602C80A47,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Friends (season 8)_E3E2C4E85623931E,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,List of Who Wants to Be a Millionaire? top prize winners_B89DBCD56971918C,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,List of Super Bowl halftime shows_B80447E880F1154F,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,List of The Last Man on Earth episodes_D81948E744B3E938,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Mutt & Stuff_6190A3FC62F7AF59,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Friends_62BE2CBBCA742D35,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
who is playing the halftime show for the superbowl,Joey Tribbiani_F482EA5E5CB8BB60,Super Bowl LII halftime show_A02F99299EE7E0E5,Justin Timberlake
