query,top tables,target table,target answer
when did crater lake became a national park,Crater Lake National Park_73B81670398F411A,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater Lake National Park_D7549EE82F406292,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater Lake National Park_23F8D56D16D57C61,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater Lake_23F8D56D16D57C61,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Wizard Island_D7549EE82F406292,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater of Diamonds State Park_E2ED6D0E4421896F,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater Lake National Park_C95D2E073A16DAA8,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Grand Canyon_7DA2ECF598228F2B,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Arkansas_E2ED6D0E4421896F,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Grand Canyon National Park_7DA2ECF598228F2B,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Little Rock Central High School_215BA6202344C1BA,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Lake Ouachita_E1D8B444750F89A9,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Arizona_4D0FF8D8D60C79D2,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Petrified Forest National Park_4D0FF8D8D60C79D2,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Slide Rock State Park_4D0FF8D8D60C79D2,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Borobudur_D35580BB829A9951,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Semeru_CA7CDFAD5A8ABAF,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Mount Bromo_92E9CE101A9FEC63,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Mount Tambora_92E9CE101A9FEC63,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Fort Clatsop_C95D2E073A16DAA8,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater Lake National Park_5581AB36BAF0A017,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Death Valley_A2451CFA58C666EB,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Auckland volcanic field_7ABE90CF4A1D1C52,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater Lake_61E6A94C4FACA6E2,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Badwater Basin_D5DC23ED69748E09,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Everglades National Park_C0D109498F413ECF,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Oregon_5581AB36BAF0A017,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Fort Clatsop_5581AB36BAF0A017,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Salt Lake City Stars_69908590F25E79A,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Who Do You Think You Are? (UK TV series)_13AB5B4248277517,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Oregon_1C053E6845839C8C,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,List of national parks of the United States_5DE0AF50CD0ADE3D,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,List of fatal snake bites in the United States_B1D5853DD7DAD97B,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Old English_403434BE75E170AD,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,In the Heat of the Night (TV series)_917CCC454011E762,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater of Diamonds State Park_3099E91F6347DCFA,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,List of French monarchs_6886187C3407C901,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Lake District_E10BE8C2559EA141,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,President of the Quorum of the Twelve Apostles (LDS Church)_D3EC92671FA2D68B,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Salt Lake City_CA1188FA54897287,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,History of Rocky Mountain National Park_AF623980EA826F0E,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Game seven_2BED6E926A0E5547,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Gangtok_D616EDB9DCCCB2B0,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Guwahati_D616EDB9DCCCB2B0,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Mizoram_D616EDB9DCCCB2B0,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Sikkim_D616EDB9DCCCB2B0,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Arunachal Pradesh_D616EDB9DCCCB2B0,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Northeast India_D616EDB9DCCCB2B0,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,And did those feet in ancient time_54C277B7DB7AFF2D,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Arches National Park_1C7B8E580C00FB91,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Great Salt Lake_7F133B7693999B9E,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Colorado Plateau_1C7B8E580C00FB91,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Arches National Park_5B4494D049CE1621,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Great Salt Lake_530E1ED688F627B8,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Bryce Canyon National Park_5B4494D049CE1621,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Mountain Meadows Massacre_5B4494D049CE1621,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Utah Territory_FBE3A0EAC8E2E8FE,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Capitol Reef National Park_CA1188FA54897287,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,"St. George, Utah_5B4494D049CE1621",Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Rocky Mountain National Park_377970A76628A8FB,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,List of television stations in Utah_5B4494D049CE1621,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,"St. George, Utah_CA1188FA54897287",Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,History of Rocky Mountain National Park_377970A76628A8FB,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Great Sand Dunes National Park and Preserve_DAF4DE973DAA5CA7,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Dominion_4FDEE4CB04BE89B9,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,List of Ghost Whisperer characters_7844FF154422D8E5,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Mammoth Cave National Park_E863B01953BCB457,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Rocky Mountain National Park_3D8369D5E60DBFF3,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Dinosaur National Monument_C9D3632B157C07A6,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,The Stanley Hotel_377970A76628A8FB,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Kentucky_E863B01953BCB457,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crown colony_580F1BF1543864CD,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Slumgullion Earthflow_3D8369D5E60DBFF3,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Sand Creek massacre_DAF4DE973DAA5CA7,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,"Black Hawk, Colorado_90B513BC2D9EE375",Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Lake Clark National Park and Preserve_EF96D6421B2397AB,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Salt Lake City_A9437478C1FB6EB5,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Canadian Shield_2275F9381B0F4877,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Ice age_2275F9381B0F4877,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Post-glacial rebound_2275F9381B0F4877,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Last Glacial Maximum_2275F9381B0F4877,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Crater Lake_6AB9B027E335FAC7,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Great Smoky Mountains National Park_745CE635DCE3048A,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,North Carolina_745CE635DCE3048A,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Blue Ridge Parkway_745CE635DCE3048A,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Big Bend National Park_7C8C2D728170B687,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,New River (Kanawha River)_745CE635DCE3048A,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Texas_7C8C2D728170B687,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,New River (Kanawha River tributary)_745CE635DCE3048A,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,History of the National Park Service_6B36707EC83D3507,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,National Park Service_6B36707EC83D3507,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Glacier National Park (U.S.)_E01E936F357EBC30,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Twelve Olympians_E9E6C0C9B16E9DAE,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Grand Canyon National Park_7A327413EFD78C92,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Cumberland Gap_97A2648658D0699F,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Colorado Plateau_B293C4BD5EDEBB79,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Arches National Park_96C4163C947D0B5F,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Rocky Mountain National Park_96C4163C947D0B5F,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,History of the National Park Service_5748ADB250BDDFD7,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Grand Canyon_7A327413EFD78C92,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Hoover Dam_7A327413EFD78C92,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Salton Sea_7A327413EFD78C92,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Mountain_D2663FAC97D54B7B,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Mountain range_D2663FAC97D54B7B,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Castle Clinton_EB1325CB6EB1E978,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
when did crater lake became a national park,Lake Powell_96C4163C947D0B5F,Crater Lake National Park_73B81670398F411A,"May 22, 1902"
