query,top tables,target table,target answer
when did battle of the sexes come out,Captain Mainwaring_1E66FDCB46A4A47D,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Dad's Army_C710794EA0E91F9C,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Dad's Army characters_1E66FDCB46A4A47D,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Dad's Army (2016 film)_C710794EA0E91F9C,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (film)_95C34B4FA4DB8C03,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (tennis)_3E0CCF662F12AEB,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (tennis)_5A63AD4E99CB340F,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (tennis)_607A30ECC50E976E,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (film)_B9553303361332F0,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (tennis)_231669B755A48A7E,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (film)_36404420537A36A,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (film)_A43D4A36132EB6C9,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Big Little Lies (TV series)_29D8909BDF54B636,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (tennis)_175274FDDD84D1E1,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (tennis)_7B2DD6CE86D3AAA2,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of The Next Step episodes_2F50993ED45A23E0,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Battle of the Sexes (tennis)_C01C4E818C9C7955,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Ranch (TV series)_774E028C7828A967,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Ranch (TV series)_D44513EAC8386572,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Boruto: Naruto Next Generations episodes_9B312CADEEC28C52,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Lab Rats: Elite Force_CF0DEAA8EC666761,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Boruto: Naruto Next Generations episodes_7E41EBE29717716B,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Liv and Maddie episodes_958FF3E6B4DBBBC5,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of The Next Step episodes_EE94E79E08CC40D3,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Boruto: Naruto Next Generations episodes_3F63CB4E3E37A5AD,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,George Strait_7FC84568A73810B1,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of The Next Step episodes_5A5DF216F20D88DE,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Battle of Evermore_B60D446CF36E8A0C,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Seven Nation Army_635F89BEFA1247EF,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Dumping Ground (series 5)_465264B115D5628,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Finding Carter episodes_216F5879445A158A,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Switched at Birth (season 1)_2B6926B43F0A146D,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,I Cross My Heart_12779318B5F138E8,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,I Just Want to Dance with You_12779318B5F138E8,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Dumping Ground (series 5)_E45E3EA525EC5887,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Sonnet 116_FDBE29A67CA29CAA,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Carried Away (George Strait song)_12779318B5F138E8,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Dumping Ground (series 6)_6F96DE5197880744,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Overlord episodes_F8646C38CEC46945,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Criminal Minds (season 13)_CF716840FB9B0864,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,When the Levee Breaks_B60D446CF36E8A0C,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Walk the Dinosaur_3290C310645E5926,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Come Together_CBAB50F6714BA76E,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,75th Golden Globe Awards_7AE8F7372D541EEA,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Only Fools and Horses episodes_17B22A2E03E34B76,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,"List of Nicky, Ricky, Dicky & Dawn episodes_C28A62730027BB69",Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Eric Christian Olsen_F643F8E23502AEBD,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Presidents of the United States by military service_DF67AFB44753D75,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Boruto: Naruto Next Generations episodes_60C0182FA1805FC7,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Itazura na Kiss episodes_49B09F54D1C0C4,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Real Housewives of Atlanta (season 10)_AD385CE43B89F068,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Only Fools and Horses episodes_2883A1A3C29CFE40,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Commanders of World War II_251A1D20EF430AF0,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Papa Was a Rollin' Stone_43918BE4879EB227,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Grey's Anatomy (season 14)_93A80EF083C317BA,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,I Am Jazz_1ADD14058A4E7B5,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Adventures of Pete & Pete_A02A75154F33D768,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Why Didn't I Think of That_C3024F7F6BD5AB91,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,Raven's Home_EB7BA19741712CD9,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,When I Come Around_8705645EC839042,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of Tracy Beaker series characters_C9BDBB0F292AD861,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Real Housewives of Atlanta (season 10)_3F81EFBD702C1079,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Real Housewives of Orange County (season 12)_F2BAA8E2E63F7849,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Battle of Evermore_8DDF1655177E5A5D,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,iOS version history_BE56B617A7A51EE1,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,List of My Hero Academia episodes_A5068BD988876C39,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
when did battle of the sexes come out,The Big Bang Theory (season 11)_A7A895530ED40CA7,Battle of the Sexes (film)_A43D4A36132EB6C9,"September 22, 2017"
