query,top tables,target table,target answer
when did ladainian tomlinson play for the chargers,History of the San Diego Chargers_D4B7669A10E9621D,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,LaDainian Tomlinson_34F88887ECEFBA4D,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,LaDainian Tomlinson_500EEFAF0EE5496A,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,LaDainian Tomlinson_A0B12ABC15123E96,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,LaDainian Tomlinson_31637C8B9A556A50,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,LaDainian Tomlinson_298D8A70F912D8AA,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,List of National Football League annual rushing touchdowns leaders_18384F183E9A7B70,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,List of NFL nicknames_6B8A46BD291E9AED,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,LaDainian Tomlinson_D2ABC6F5CE678C57,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,List of Twenty20 International records_B2BA1615E08B9950,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,I Don't Wanna Play House_DB5467D529F83F58,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,LaDainian Tomlinson_18A5E4431FD4B505,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,The Haves and the Have Nots (play)_2A2C3E77AA2F4267,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,Diary of a Mad Black Woman (play)_BA6339F2CF58D232,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,Supercopa de España_6CB75FFE0E1F242D,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,When You Walk in the Room_8EC3DC23AFEECEEF,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,He Didn't Have to Be_3C21E7C9DB05CB28,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,When You Walk in the Room_389CE586367DD1C1,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,List of The Thundermans episodes_8A92F379DAF3BC5A,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,In the Ghetto_724D775F0D0A84AC,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,The Dance (song)_4DE0D0F251E5AC1E,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,"You're the First, the Last, My Everything_BE1B04C46CE1E66A",LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,Just the Way You Are (Billy Joel song)_724D775F0D0A84AC,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,"Can't Get Enough of Your Love, Babe_E300A70AC3D51D45",LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
when did ladainian tomlinson play for the chargers,When I Get Where I'm Going_8CE8D1F88ED97D06,LaDainian Tomlinson_A0B12ABC15123E96,2001–2009
